,Values,Status,Year,Month
2019-01-05 09:00:00,396.2,C,2019,1
2019-01-05 09:30:00,541.2,C,2019,1
2019-01-05 10:00:00,730.4,C,2019,1
2019-01-05 10:30:00,395.2,C,2019,1
2019-01-05 11:00:00,668.2,C,2019,1
2019-01-05 11:30:00,585.4,C,2019,1
2019-01-05 12:00:00,434.6,C,2019,1
2019-01-05 12:30:00,415.0,C,2019,1
2019-01-05 13:00:00,426.2,C,2019,1
2019-01-05 13:30:00,414.8,C,2019,1
2019-01-05 14:00:00,415.8,C,2019,1
2019-01-05 14:30:00,405.6,C,2019,1
2019-01-05 15:00:00,398.8,C,2019,1
2019-01-05 15:30:00,599.0,C,2019,1
2019-01-05 16:00:00,755.0,C,2019,1
2019-01-05 16:30:00,433.8,C,2019,1
2019-01-05 17:00:00,451.4,C,2019,1
2019-01-05 17:30:00,428.6,C,2019,1
2019-01-05 18:00:00,429.2,C,2019,1
2019-01-05 18:30:00,422.6,C,2019,1
2019-01-05 19:00:00,580.4,C,2019,1
2019-01-05 19:30:00,629.4,C,2019,1
2019-01-05 20:00:00,403.2,C,2019,1
2019-01-05 20:30:00,779.8,C,2019,1
2019-01-05 21:00:00,435.2,C,2019,1
2019-01-05 21:30:00,731.0,C,2019,1
2019-01-05 22:00:00,731.0,C,2019,1
2019-01-05 22:30:00,688.8,C,2019,1
2019-01-05 23:00:00,691.2,C,2019,1
2019-01-05 23:30:00,689.4,C,2019,1
2019-01-06 00:00:00,695.2,C,2019,1
2019-01-06 00:30:00,689.8,C,2019,1
2019-01-06 01:00:00,686.4,C,2019,1
2019-01-06 01:30:00,695.0,C,2019,1
2019-01-06 02:00:00,688.2,C,2019,1
2019-01-06 02:30:00,687.4,C,2019,1
2019-01-06 03:00:00,690.8,C,2019,1
2019-01-06 03:30:00,686.4,C,2019,1
2019-01-06 04:00:00,688.4,C,2019,1
2019-01-06 04:30:00,686.0,C,2019,1
2019-01-06 05:00:00,689.8,C,2019,1
2019-01-06 05:30:00,694.6,C,2019,1
2019-01-06 06:00:00,687.4,C,2019,1
2019-01-06 06:30:00,696.4,C,2019,1
2019-01-06 07:00:00,701.2,C,2019,1
2019-01-06 07:30:00,775.6,C,2019,1
2019-01-06 08:00:00,578.2,C,2019,1
2019-01-06 08:30:00,517.4,C,2019,1
2019-01-06 09:00:00,688.2,C,2019,1
2019-01-06 09:30:00,553.8,C,2019,1
2019-01-06 10:00:00,640.2,C,2019,1
2019-01-06 10:30:00,605.6,C,2019,1
2019-01-06 11:00:00,606.0,C,2019,1
2019-01-06 11:30:00,659.4,C,2019,1
2019-01-06 12:00:00,560.0,C,2019,1
2019-01-06 12:30:00,364.0,C,2019,1
2019-01-06 13:00:00,721.6,C,2019,1
2019-01-06 13:30:00,519.0,C,2019,1
2019-01-06 14:00:00,420.2,C,2019,1
2019-01-06 14:30:00,800.0,C,2019,1
2019-01-06 15:00:00,401.8,C,2019,1
2019-01-06 15:30:00,652.8,C,2019,1
2019-01-06 16:00:00,592.0,C,2019,1
2019-01-06 16:30:00,424.8,C,2019,1
2019-01-06 17:00:00,396.8,C,2019,1
2019-01-06 17:30:00,735.4,C,2019,1
2019-01-06 18:00:00,569.8,C,2019,1
2019-01-06 18:30:00,421.2,C,2019,1
2019-01-06 19:00:00,797.4,C,2019,1
2019-01-06 19:30:00,419.8,C,2019,1
2019-01-06 20:00:00,527.8,C,2019,1
2019-01-06 20:30:00,763.0,C,2019,1
2019-01-06 21:00:00,476.2,C,2019,1
2019-01-06 21:30:00,727.2,C,2019,1
2019-01-06 22:00:00,730.6,C,2019,1
2019-01-06 22:30:00,692.6,C,2019,1
2019-01-06 23:00:00,676.4,C,2019,1
2019-01-06 23:30:00,682.6,C,2019,1
2019-01-07 00:00:00,684.0,C,2019,1
2019-01-07 00:30:00,698.8,C,2019,1
2019-01-07 01:00:00,680.0,C,2019,1
2019-01-07 01:30:00,687.8,C,2019,1
2019-01-07 02:00:00,682.6,C,2019,1
2019-01-07 02:30:00,675.8,C,2019,1
2019-01-07 03:00:00,684.0,C,2019,1
2019-01-07 03:30:00,670.4,C,2019,1
2019-01-07 04:00:00,679.8,C,2019,1
2019-01-07 04:30:00,691.6,C,2019,1
2019-01-07 05:00:00,699.8,C,2019,1
2019-01-07 05:30:00,780.6,C,2019,1
2019-01-07 06:00:00,492.2,C,2019,1
2019-01-07 06:30:00,398.6,C,2019,1
2019-01-07 07:00:00,411.0,C,2019,1
2019-01-07 07:30:00,509.4,C,2019,1
2019-01-07 08:00:00,523.8,C,2019,1
2019-01-07 08:30:00,547.6,C,2019,1
2019-01-07 09:00:00,554.2,C,2019,1
2019-01-07 09:30:00,567.4,C,2019,1
2019-01-07 10:00:00,606.0,C,2019,1
2019-01-07 10:30:00,639.6,C,2019,1
2019-01-07 11:00:00,594.0,C,2019,1
2019-01-07 11:30:00,588.6,C,2019,1
2019-01-07 12:00:00,579.2,C,2019,1
2019-01-07 12:30:00,582.2,C,2019,1
2019-01-07 13:00:00,566.8,C,2019,1
2019-01-07 13:30:00,583.0,C,2019,1
2019-01-07 14:00:00,574.6,C,2019,1
2019-01-07 14:30:00,587.4,C,2019,1
2019-01-07 15:00:00,563.6,C,2019,1
2019-01-07 15:30:00,561.4,C,2019,1
2019-01-07 16:00:00,578.0,C,2019,1
2019-01-07 16:30:00,582.4,C,2019,1
2019-01-07 17:00:00,567.0,C,2019,1
2019-01-07 17:30:00,541.4,C,2019,1
2019-01-07 18:00:00,529.2,C,2019,1
2019-01-07 18:30:00,487.2,C,2019,1
2019-01-07 19:00:00,469.8,C,2019,1
2019-01-07 19:30:00,426.2,C,2019,1
2019-01-07 20:00:00,418.4,C,2019,1
2019-01-07 20:30:00,416.2,C,2019,1
2019-01-07 21:00:00,404.2,C,2019,1
2019-01-07 21:30:00,405.8,C,2019,1
2019-01-07 22:00:00,380.4,C,2019,1
2019-01-07 22:30:00,603.6,C,2019,1
2019-01-07 23:00:00,722.0,C,2019,1
2019-01-07 23:30:00,699.4,C,2019,1
2019-01-08 00:00:00,697.4,C,2019,1
2019-01-08 00:30:00,697.6,C,2019,1
2019-01-08 01:00:00,696.6,C,2019,1
2019-01-08 01:30:00,698.4,C,2019,1
2019-01-08 02:00:00,701.8,C,2019,1
2019-01-08 02:30:00,706.2,C,2019,1
2019-01-08 03:00:00,712.8,C,2019,1
2019-01-08 03:30:00,691.6,C,2019,1
2019-01-08 04:00:00,702.2,C,2019,1
2019-01-08 04:30:00,713.8,C,2019,1
2019-01-08 05:00:00,729.2,C,2019,1
2019-01-08 05:30:00,812.8,C,2019,1
2019-01-08 06:00:00,397.2,C,2019,1
2019-01-08 06:30:00,435.2,C,2019,1
2019-01-08 07:00:00,465.8,C,2019,1
2019-01-08 07:30:00,515.2,C,2019,1
2019-01-08 08:00:00,545.8,C,2019,1
2019-01-08 08:30:00,561.0,C,2019,1
2019-01-08 09:00:00,565.8,C,2019,1
2019-01-08 09:30:00,596.6,C,2019,1
2019-01-08 10:00:00,603.2,C,2019,1
2019-01-08 10:30:00,588.0,C,2019,1
2019-01-08 11:00:00,597.2,C,2019,1
2019-01-08 11:30:00,611.8,C,2019,1
2019-01-08 12:00:00,581.0,C,2019,1
2019-01-08 12:30:00,608.4,C,2019,1
2019-01-08 13:00:00,594.2,C,2019,1
2019-01-08 13:30:00,587.2,C,2019,1
2019-01-08 14:00:00,572.6,C,2019,1
2019-01-08 14:30:00,566.6,C,2019,1
2019-01-08 15:00:00,551.6,C,2019,1
2019-01-08 15:30:00,573.4,C,2019,1
2019-01-08 16:00:00,557.2,C,2019,1
2019-01-08 16:30:00,565.6,C,2019,1
2019-01-08 17:00:00,545.8,C,2019,1
2019-01-08 17:30:00,530.6,C,2019,1
2019-01-08 18:00:00,499.0,C,2019,1
2019-01-08 18:30:00,472.2,C,2019,1
2019-01-08 19:00:00,410.0,C,2019,1
2019-01-08 19:30:00,336.2,C,2019,1
2019-01-08 20:00:00,726.8,C,2019,1
2019-01-08 20:30:00,717.2,C,2019,1
2019-01-08 21:00:00,707.6,C,2019,1
2019-01-08 21:30:00,711.4,C,2019,1
2019-01-08 22:00:00,703.6,C,2019,1
2019-01-08 22:30:00,664.8,C,2019,1
2019-01-08 23:00:00,660.0,C,2019,1
2019-01-08 23:30:00,670.0,C,2019,1
2019-01-09 00:00:00,669.2,C,2019,1
2019-01-09 00:30:00,681.2,C,2019,1
2019-01-09 01:00:00,694.6,C,2019,1
2019-01-09 01:30:00,687.4,C,2019,1
2019-01-09 02:00:00,675.8,C,2019,1
2019-01-09 02:30:00,679.6,C,2019,1
2019-01-09 03:00:00,668.6,C,2019,1
2019-01-09 03:30:00,672.0,C,2019,1
2019-01-09 04:00:00,684.0,C,2019,1
2019-01-09 04:30:00,687.8,C,2019,1
2019-01-09 05:00:00,712.8,C,2019,1
2019-01-09 05:30:00,772.4,C,2019,1
2019-01-09 06:00:00,554.2,C,2019,1
2019-01-09 06:30:00,433.8,C,2019,1
2019-01-09 07:00:00,437.6,C,2019,1
2019-01-09 07:30:00,542.0,C,2019,1
2019-01-09 08:00:00,561.6,C,2019,1
2019-01-09 08:30:00,579.2,C,2019,1
2019-01-09 09:00:00,594.2,C,2019,1
2019-01-09 09:30:00,597.4,C,2019,1
2019-01-09 10:00:00,610.6,C,2019,1
2019-01-09 10:30:00,602.6,C,2019,1
2019-01-09 11:00:00,622.0,C,2019,1
2019-01-09 11:30:00,624.4,C,2019,1
2019-01-09 12:00:00,622.2,C,2019,1
2019-01-09 12:30:00,621.6,C,2019,1
2019-01-09 13:00:00,619.4,C,2019,1
2019-01-09 13:30:00,588.8,C,2019,1
2019-01-09 14:00:00,587.2,C,2019,1
2019-01-09 14:30:00,597.6,C,2019,1
2019-01-09 15:00:00,578.4,C,2019,1
2019-01-09 15:30:00,579.6,C,2019,1
2019-01-09 16:00:00,565.2,C,2019,1
2019-01-09 16:30:00,575.0,C,2019,1
2019-01-09 17:00:00,567.4,C,2019,1
2019-01-09 17:30:00,547.4,C,2019,1
2019-01-09 18:00:00,550.4,C,2019,1
2019-01-09 18:30:00,505.8,C,2019,1
2019-01-09 19:00:00,462.4,C,2019,1
2019-01-09 19:30:00,448.4,C,2019,1
2019-01-09 20:00:00,426.6,C,2019,1
2019-01-09 20:30:00,380.6,C,2019,1
2019-01-09 21:00:00,762.6,C,2019,1
2019-01-09 21:30:00,537.8,C,2019,1
2019-01-09 22:00:00,743.0,C,2019,1
2019-01-09 22:30:00,467.2,C,2019,1
2019-01-09 23:00:00,685.0,C,2019,1
2019-01-09 23:30:00,677.2,C,2019,1
2019-01-10 00:00:00,678.2,C,2019,1
2019-01-10 00:30:00,696.0,C,2019,1
2019-01-10 01:00:00,672.0,C,2019,1
2019-01-10 01:30:00,673.0,C,2019,1
2019-01-10 02:00:00,671.0,C,2019,1
2019-01-10 02:30:00,663.4,C,2019,1
2019-01-10 03:00:00,675.8,C,2019,1
2019-01-10 03:30:00,668.2,C,2019,1
2019-01-10 04:00:00,670.6,C,2019,1
2019-01-10 04:30:00,678.2,C,2019,1
2019-01-10 05:00:00,689.8,C,2019,1
2019-01-10 05:30:00,760.0,C,2019,1
2019-01-10 06:00:00,584.6,C,2019,1
2019-01-10 06:30:00,699.8,C,2019,1
2019-01-10 07:00:00,574.8,C,2019,1
2019-01-10 07:30:00,515.2,C,2019,1
2019-01-10 08:00:00,539.0,C,2019,1
2019-01-10 08:30:00,579.8,C,2019,1
2019-01-10 09:00:00,618.6,C,2019,1
2019-01-10 09:30:00,608.8,C,2019,1
2019-01-10 10:00:00,627.2,C,2019,1
2019-01-10 10:30:00,613.8,C,2019,1
2019-01-10 11:00:00,632.8,C,2019,1
2019-01-10 11:30:00,630.4,C,2019,1
2019-01-10 12:00:00,622.8,C,2019,1
2019-01-10 12:30:00,620.6,C,2019,1
2019-01-10 13:00:00,629.4,C,2019,1
2019-01-10 13:30:00,618.0,C,2019,1
2019-01-10 14:00:00,616.6,C,2019,1
2019-01-10 14:30:00,606.4,C,2019,1
2019-01-10 15:00:00,609.4,C,2019,1
2019-01-10 15:30:00,597.6,C,2019,1
2019-01-10 16:00:00,605.6,C,2019,1
2019-01-10 16:30:00,606.4,C,2019,1
2019-01-10 17:00:00,616.0,C,2019,1
2019-01-10 17:30:00,578.2,C,2019,1
2019-01-10 18:00:00,550.4,C,2019,1
2019-01-10 18:30:00,518.6,C,2019,1
2019-01-10 19:00:00,487.4,C,2019,1
2019-01-10 19:30:00,483.2,C,2019,1
2019-01-10 20:00:00,453.8,C,2019,1
2019-01-10 20:30:00,411.2,C,2019,1
2019-01-10 21:00:00,655.4,C,2019,1
2019-01-10 21:30:00,618.6,C,2019,1
2019-01-10 22:00:00,683.0,C,2019,1
2019-01-10 22:30:00,569.4,C,2019,1
2019-01-10 23:00:00,632.4,C,2019,1
2019-01-10 23:30:00,718.0,C,2019,1
2019-01-11 00:00:00,711.8,C,2019,1
2019-01-11 00:30:00,704.6,C,2019,1
2019-01-11 01:00:00,712.8,C,2019,1
2019-01-11 01:30:00,729.2,C,2019,1
2019-01-11 02:00:00,737.8,C,2019,1
2019-01-11 02:30:00,718.6,C,2019,1
2019-01-11 03:00:00,723.0,C,2019,1
2019-01-11 03:30:00,730.6,C,2019,1
2019-01-11 04:00:00,725.2,C,2019,1
2019-01-11 04:30:00,732.6,C,2019,1
2019-01-11 05:00:00,756.0,C,2019,1
2019-01-11 05:30:00,783.2,C,2019,1
2019-01-11 06:00:00,455.2,C,2019,1
2019-01-11 06:30:00,455.0,C,2019,1
2019-01-11 07:00:00,472.2,C,2019,1
2019-01-11 07:30:00,541.2,C,2019,1
2019-01-11 08:00:00,544.8,C,2019,1
2019-01-11 08:30:00,556.6,C,2019,1
2019-01-11 09:00:00,570.0,C,2019,1
2019-01-11 09:30:00,569.4,C,2019,1
2019-01-11 10:00:00,583.2,C,2019,1
2019-01-11 10:30:00,575.8,C,2019,1
2019-01-11 11:00:00,580.6,C,2019,1
2019-01-11 11:30:00,578.6,C,2019,1
2019-01-11 12:00:00,580.0,C,2019,1
2019-01-11 12:30:00,583.6,C,2019,1
2019-01-11 13:00:00,568.0,C,2019,1
2019-01-11 13:30:00,579.8,C,2019,1
2019-01-11 14:00:00,566.8,C,2019,1
2019-01-11 14:30:00,579.8,C,2019,1
2019-01-11 15:00:00,592.4,C,2019,1
2019-01-11 15:30:00,577.8,C,2019,1
2019-01-11 16:00:00,559.0,C,2019,1
2019-01-11 16:30:00,580.6,C,2019,1
2019-01-11 17:00:00,563.6,C,2019,1
2019-01-11 17:30:00,549.8,C,2019,1
2019-01-11 18:00:00,531.4,C,2019,1
2019-01-11 18:30:00,495.0,C,2019,1
2019-01-11 19:00:00,467.2,C,2019,1
2019-01-11 19:30:00,425.8,C,2019,1
2019-01-11 20:00:00,641.4,C,2019,1
2019-01-11 20:30:00,646.6,C,2019,1
2019-01-11 21:00:00,635.6,C,2019,1
2019-01-11 21:30:00,754.0,C,2019,1
2019-01-11 22:00:00,729.6,C,2019,1
2019-01-11 22:30:00,706.0,C,2019,1
2019-01-11 23:00:00,689.8,C,2019,1
2019-01-11 23:30:00,682.4,C,2019,1
2019-01-12 00:00:00,693.6,C,2019,1
2019-01-12 00:30:00,680.2,C,2019,1
2019-01-12 01:00:00,676.8,C,2019,1
2019-01-12 01:30:00,680.6,C,2019,1
2019-01-12 02:00:00,686.8,C,2019,1
2019-01-12 02:30:00,672.6,C,2019,1
2019-01-12 03:00:00,678.2,C,2019,1
2019-01-12 03:30:00,675.4,C,2019,1
2019-01-12 04:00:00,672.0,C,2019,1
2019-01-12 04:30:00,672.0,C,2019,1
2019-01-12 05:00:00,675.8,C,2019,1
2019-01-12 05:30:00,685.4,C,2019,1
2019-01-12 06:00:00,683.2,C,2019,1
2019-01-12 06:30:00,679.2,C,2019,1
2019-01-12 07:00:00,681.6,C,2019,1
2019-01-12 07:30:00,747.8,C,2019,1
2019-01-12 08:00:00,771.0,C,2019,1
2019-01-12 08:30:00,628.4,C,2019,1
2019-01-12 09:00:00,609.2,C,2019,1
2019-01-12 09:30:00,750.2,C,2019,1
2019-01-12 10:00:00,751.2,C,2019,1
2019-01-12 10:30:00,802.8,C,2019,1
2019-01-12 11:00:00,411.6,C,2019,1
2019-01-12 11:30:00,381.8,C,2019,1
2019-01-12 12:00:00,690.4,C,2019,1
2019-01-12 12:30:00,516.6,C,2019,1
2019-01-12 13:00:00,784.2,C,2019,1
2019-01-12 13:30:00,512.4,C,2019,1
2019-01-12 14:00:00,759.8,C,2019,1
2019-01-12 14:30:00,719.2,C,2019,1
2019-01-12 15:00:00,537.0,C,2019,1
2019-01-12 15:30:00,726.2,C,2019,1
2019-01-12 16:00:00,381.0,C,2019,1
2019-01-12 16:30:00,682.8,C,2019,1
2019-01-12 17:00:00,582.2,C,2019,1
2019-01-12 17:30:00,412.4,C,2019,1
2019-01-12 18:00:00,410.0,C,2019,1
2019-01-12 18:30:00,645.0,C,2019,1
2019-01-12 19:00:00,741.0,C,2019,1
2019-01-12 19:30:00,727.2,C,2019,1
2019-01-12 20:00:00,710.8,C,2019,1
2019-01-12 20:30:00,710.0,C,2019,1
2019-01-12 21:00:00,722.0,C,2019,1
2019-01-12 21:30:00,706.4,C,2019,1
2019-01-12 22:00:00,713.8,C,2019,1
2019-01-12 22:30:00,669.6,C,2019,1
2019-01-12 23:00:00,676.4,C,2019,1
2019-01-12 23:30:00,672.0,C,2019,1
2019-01-13 00:00:00,669.2,C,2019,1
2019-01-13 00:30:00,664.8,C,2019,1
2019-01-13 01:00:00,664.8,C,2019,1
2019-01-13 01:30:00,671.6,C,2019,1
2019-01-13 02:00:00,655.8,C,2019,1
2019-01-13 02:30:00,661.6,C,2019,1
2019-01-13 03:00:00,668.0,C,2019,1
2019-01-13 03:30:00,651.4,C,2019,1
2019-01-13 04:00:00,659.0,C,2019,1
2019-01-13 04:30:00,657.2,C,2019,1
2019-01-13 05:00:00,650.8,C,2019,1
2019-01-13 05:30:00,663.2,C,2019,1
2019-01-13 06:00:00,648.8,C,2019,1
2019-01-13 06:30:00,653.6,C,2019,1
2019-01-13 07:00:00,672.8,C,2019,1
2019-01-13 07:30:00,732.6,C,2019,1
2019-01-13 08:00:00,724.2,C,2019,1
2019-01-13 08:30:00,743.6,C,2019,1
2019-01-13 09:00:00,728.2,C,2019,1
2019-01-13 09:30:00,751.2,C,2019,1
2019-01-13 10:00:00,726.8,C,2019,1
2019-01-13 10:30:00,730.0,C,2019,1
2019-01-13 11:00:00,743.6,C,2019,1
2019-01-13 11:30:00,737.4,C,2019,1
2019-01-13 12:00:00,732.0,C,2019,1
2019-01-13 12:30:00,728.6,C,2019,1
2019-01-13 13:00:00,733.8,C,2019,1
2019-01-13 13:30:00,737.8,C,2019,1
2019-01-13 14:00:00,731.0,C,2019,1
2019-01-13 14:30:00,741.2,C,2019,1
2019-01-13 15:00:00,732.6,C,2019,1
2019-01-13 15:30:00,744.4,C,2019,1
2019-01-13 16:00:00,748.4,C,2019,1
2019-01-13 16:30:00,741.6,C,2019,1
2019-01-13 17:00:00,767.0,C,2019,1
2019-01-13 17:30:00,773.8,C,2019,1
2019-01-13 18:00:00,754.6,C,2019,1
2019-01-13 18:30:00,733.4,C,2019,1
2019-01-13 19:00:00,716.8,C,2019,1
2019-01-13 19:30:00,709.4,C,2019,1
2019-01-13 20:00:00,706.6,C,2019,1
2019-01-13 20:30:00,722.4,C,2019,1
2019-01-13 21:00:00,710.4,C,2019,1
2019-01-13 21:30:00,695.0,C,2019,1
2019-01-13 22:00:00,698.4,C,2019,1
2019-01-13 22:30:00,660.0,C,2019,1
2019-01-13 23:00:00,653.6,C,2019,1
2019-01-13 23:30:00,659.0,C,2019,1
2019-01-14 00:00:00,647.4,C,2019,1
2019-01-14 00:30:00,661.8,C,2019,1
2019-01-14 01:00:00,658.2,C,2019,1
2019-01-14 01:30:00,650.8,C,2019,1
2019-01-14 02:00:00,660.0,C,2019,1
2019-01-14 02:30:00,649.0,C,2019,1
2019-01-14 03:00:00,650.4,C,2019,1
2019-01-14 03:30:00,662.4,C,2019,1
2019-01-14 04:00:00,652.4,C,2019,1
2019-01-14 04:30:00,660.6,C,2019,1
2019-01-14 05:00:00,679.6,C,2019,1
2019-01-14 05:30:00,728.2,C,2019,1
2019-01-14 06:00:00,732.0,C,2019,1
2019-01-14 06:30:00,773.8,C,2019,1
2019-01-14 07:00:00,787.6,C,2019,1
2019-01-14 07:30:00,901.0,C,2019,1
2019-01-14 08:00:00,629.8,C,2019,1
2019-01-14 08:30:00,560.4,C,2019,1
2019-01-14 09:00:00,564.6,C,2019,1
2019-01-14 09:30:00,572.0,C,2019,1
2019-01-14 10:00:00,578.2,C,2019,1
2019-01-14 10:30:00,607.4,C,2019,1
2019-01-14 11:00:00,593.0,C,2019,1
2019-01-14 11:30:00,598.6,C,2019,1
2019-01-14 12:00:00,578.6,C,2019,1
2019-01-14 12:30:00,608.8,C,2019,1
2019-01-14 13:00:00,587.0,C,2019,1
2019-01-14 13:30:00,577.0,C,2019,1
2019-01-14 14:00:00,563.9,C,2019,1
2019-01-14 14:30:00,570.7,C,2019,1
2019-01-14 15:00:00,580.2,C,2019,1
2019-01-14 15:30:00,582.0,C,2019,1
2019-01-14 16:00:00,549.0,C,2019,1
2019-01-14 16:30:00,571.4,C,2019,1
2019-01-14 17:00:00,556.8,C,2019,1
2019-01-14 17:30:00,542.0,C,2019,1
2019-01-14 18:00:00,524.8,C,2019,1
2019-01-14 18:30:00,479.8,C,2019,1
2019-01-14 19:00:00,447.2,C,2019,1
2019-01-14 19:30:00,369.0,C,2019,1
2019-01-14 20:00:00,752.6,C,2019,1
2019-01-14 20:30:00,494.6,C,2019,1
2019-01-14 21:00:00,758.0,C,2019,1
2019-01-14 21:30:00,684.8,C,2019,1
2019-01-14 22:00:00,544.2,C,2019,1
2019-01-14 22:30:00,688.4,C,2019,1
2019-01-14 23:00:00,667.6,C,2019,1
2019-01-14 23:30:00,674.4,C,2019,1
2019-01-15 00:00:00,671.6,C,2019,1
2019-01-15 00:30:00,667.6,C,2019,1
2019-01-15 01:00:00,657.6,C,2019,1
2019-01-15 01:30:00,660.6,C,2019,1
2019-01-15 02:00:00,662.0,C,2019,1
2019-01-15 02:30:00,673.4,C,2019,1
2019-01-15 03:00:00,657.6,C,2019,1
2019-01-15 03:30:00,665.4,C,2019,1
2019-01-15 04:00:00,663.0,C,2019,1
2019-01-15 04:30:00,663.0,C,2019,1
2019-01-15 05:00:00,685.4,C,2019,1
2019-01-15 05:30:00,752.2,C,2019,1
2019-01-15 06:00:00,748.8,C,2019,1
2019-01-15 06:30:00,738.0,C,2019,1
2019-01-15 07:00:00,422.0,C,2019,1
2019-01-15 07:30:00,498.6,C,2019,1
2019-01-15 08:00:00,515.2,C,2019,1
2019-01-15 08:30:00,555.2,C,2019,1
2019-01-15 09:00:00,562.0,C,2019,1
2019-01-15 09:30:00,589.8,C,2019,1
2019-01-15 10:00:00,580.8,C,2019,1
2019-01-15 10:30:00,718.6,C,2019,1
2019-01-15 11:00:00,1145.6,C,2019,1
2019-01-15 11:30:00,612.2,C,2019,1
2019-01-15 12:00:00,596.0,C,2019,1
2019-01-15 12:30:00,596.4,C,2019,1
2019-01-15 13:00:00,587.6,C,2019,1
2019-01-15 13:30:00,594.4,C,2019,1
2019-01-15 14:00:00,587.8,C,2019,1
2019-01-15 14:30:00,597.0,C,2019,1
2019-01-15 15:00:00,592.8,C,2019,1
2019-01-15 15:30:00,578.2,C,2019,1
2019-01-15 16:00:00,559.4,C,2019,1
2019-01-15 16:30:00,559.8,C,2019,1
2019-01-15 17:00:00,547.4,C,2019,1
2019-01-15 17:30:00,529.0,C,2019,1
2019-01-15 18:00:00,519.2,C,2019,1
2019-01-15 18:30:00,473.2,C,2019,1
2019-01-15 19:00:00,439.6,C,2019,1
2019-01-15 19:30:00,405.2,C,2019,1
2019-01-15 20:00:00,553.4,C,2019,1
2019-01-15 20:30:00,640.4,C,2019,1
2019-01-15 21:00:00,608.0,C,2019,1
2019-01-15 21:30:00,735.8,C,2019,1
2019-01-15 22:00:00,701.8,C,2019,1
2019-01-15 22:30:00,653.2,C,2019,1
2019-01-15 23:00:00,659.2,C,2019,1
2019-01-15 23:30:00,670.0,C,2019,1
2019-01-16 00:00:00,661.8,C,2019,1
2019-01-16 00:30:00,664.4,C,2019,1
2019-01-16 01:00:00,666.2,C,2019,1
2019-01-16 01:30:00,670.6,C,2019,1
2019-01-16 02:00:00,656.2,C,2019,1
2019-01-16 02:30:00,664.4,C,2019,1
2019-01-16 03:00:00,665.8,C,2019,1
2019-01-16 03:30:00,657.2,C,2019,1
2019-01-16 04:00:00,665.4,C,2019,1
2019-01-16 04:30:00,670.6,C,2019,1
2019-01-16 05:00:00,698.4,C,2019,1
2019-01-16 05:30:00,757.4,C,2019,1
2019-01-16 06:00:00,715.4,C,2019,1
2019-01-16 06:30:00,405.0,C,2019,1
2019-01-16 07:00:00,459.4,C,2019,1
2019-01-16 07:30:00,894.8,C,2019,1
2019-01-16 08:00:00,532.2,C,2019,1
2019-01-16 08:30:00,557.6,C,2019,1
2019-01-16 09:00:00,563.2,C,2019,1
2019-01-16 09:30:00,575.0,C,2019,1
2019-01-16 10:00:00,598.0,C,2019,1
2019-01-16 10:30:00,582.2,C,2019,1
2019-01-16 11:00:00,600.8,C,2019,1
2019-01-16 11:30:00,595.4,C,2019,1
2019-01-16 12:00:00,609.2,C,2019,1
2019-01-16 12:30:00,609.6,C,2019,1
2019-01-16 13:00:00,573.2,C,2019,1
2019-01-16 13:30:00,587.8,C,2019,1
2019-01-16 14:00:00,579.2,C,2019,1
2019-01-16 14:30:00,634.2,C,2019,1
2019-01-16 15:00:00,587.0,C,2019,1
2019-01-16 15:30:00,588.4,C,2019,1
2019-01-16 16:00:00,585.8,C,2019,1
2019-01-16 16:30:00,577.2,C,2019,1
2019-01-16 17:00:00,576.4,C,2019,1
2019-01-16 17:30:00,550.2,C,2019,1
2019-01-16 18:00:00,536.4,C,2019,1
2019-01-16 18:30:00,516.0,C,2019,1
2019-01-16 19:00:00,487.8,C,2019,1
2019-01-16 19:30:00,470.6,C,2019,1
2019-01-16 20:00:00,453.8,C,2019,1
2019-01-16 20:30:00,463.6,C,2019,1
2019-01-16 21:00:00,456.6,C,2019,1
2019-01-16 21:30:00,435.2,C,2019,1
2019-01-16 22:00:00,418.0,C,2019,1
2019-01-16 22:30:00,549.6,C,2019,1
2019-01-16 23:00:00,699.0,C,2019,1
2019-01-16 23:30:00,519.4,C,2019,1
2019-01-17 00:00:00,741.2,C,2019,1
2019-01-17 00:30:00,750.2,C,2019,1
2019-01-17 01:00:00,727.2,C,2019,1
2019-01-17 01:30:00,744.6,C,2019,1
2019-01-17 02:00:00,737.8,C,2019,1
2019-01-17 02:30:00,730.6,C,2019,1
2019-01-17 03:00:00,729.6,C,2019,1
2019-01-17 03:30:00,729.0,C,2019,1
2019-01-17 04:00:00,747.4,C,2019,1
2019-01-17 04:30:00,745.8,C,2019,1
2019-01-17 05:00:00,758.4,C,2019,1
2019-01-17 05:30:00,876.0,C,2019,1
2019-01-17 06:00:00,435.2,C,2019,1
2019-01-17 06:30:00,458.4,C,2019,1
2019-01-17 07:00:00,461.8,C,2019,1
2019-01-17 07:30:00,528.6,C,2019,1
2019-01-17 08:00:00,556.2,C,2019,1
2019-01-17 08:30:00,581.0,C,2019,1
2019-01-17 09:00:00,577.6,C,2019,1
2019-01-17 09:30:00,585.8,C,2019,1
2019-01-17 10:00:00,600.6,C,2019,1
2019-01-17 10:30:00,587.6,C,2019,1
2019-01-17 11:00:00,578.6,C,2019,1
2019-01-17 11:30:00,573.2,C,2019,1
