name,carrier,p_nom,type,bus,marginal_cost,committable,min_up_time,min_down_time,ramp_limit_up,ramp_limit_down,p_min_pu,p_max_pu,up_time_before,start_up_cost
Black Dog,Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bootham Lane Phase 2,Landfill Gas,1.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Westmill Qaurry,Landfill Gas,2.6,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
St Day II,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Connon Bridge Landfill,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Rowley,Landfill Gas,1.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Withnell LFS,Landfill Gas,2.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Lune Power,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Rossendale Power,Landfill Gas,1.6,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Dogsthorpe South Landfill Site 2,Landfill Gas,1.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Avondale,Landfill Gas,4.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Springfield Farm,Landfill Gas,1.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Danes Moss Landfill Site (Extension),Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Sands Farm Quarry Landfill Site,Landfill Gas,3.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Squabb Wood,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Wooton,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Clifton Hall,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Chapman's Well,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Mark's Quarry,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Former Pluckley Landfill Site,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Horncliffe Quarry (Extension),Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Skibeden,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Ugley,Landfill Gas,1.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Waresley Landfill Site,Landfill Gas,1.6,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Whiteparish,Landfill Gas,1.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Broockhurst Wood,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bromborough Dock,Landfill Gas,3.7,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
"Maw Green Landfill Site, Cheshire (Extension)",Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
"Gowy Landfill Site, Cheshire (Extension)",Landfill Gas,6.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
PG4 St Bedes Power Generation (Extension),Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Sutton Landfill Site,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
PG4 St Bedes Power Generation (Extension 2),Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Arlesey Landfill Site,Landfill Gas,1.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Brynpica Landfill Site,Landfill Gas,2.7,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Southleigh Landfill,Landfill Gas,3.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Heathfield 'A' Landfill,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Ongar Landfill Scheme,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
PG2 Bolam Power Generator (Extension),Landfill Gas,1.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Garlaff Landfill (Extension),Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Milton Landfill Site,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Risley Sets 13 & 14,Landfill Gas,2.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Path Head,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Oatslie Landfill Gas,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Weston Landfill Site,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
West Mill,Landfill Gas,2.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Skelton Grange Landfill,Landfill Gas,5.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Houghton-le-Spring Landfill Site,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Barkip Landfill Site,Landfill Gas,1.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Lochhead,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Kaimes Landfill Site,Landfill Gas,2.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greengairs Landfill Scheme Phase VI,Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Auchencarroch Landfill,Landfill Gas,2.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greenoakhill,Landfill Gas,3.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Garlaff Landfill,Landfill Gas,1.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Tarbothill Landfill Site,Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greengairs Landfill Scheme Phase III,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greengairs Landfill Scheme Phase IV,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greengairs Landfill Scheme Phase I,Landfill Gas,1.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greengairs Landfill Scheme Phase II,Landfill Gas,1.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
West Quarry,Landfill Gas,4.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Lower Melville Wood,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bennett Bank Landfill Site (lfg),Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Efford Landfill (Newmilton),Landfill Gas,2.8,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Betton Abbots,Landfill Gas,1.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Burnhills Landfill Scheme (L4),Landfill Gas,1.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Brenkley Landfill,Landfill Gas,1.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Burnhills Landfill (L5),Landfill Gas,3.8,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Clifton Marsh Energy,Landfill Gas,3.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Ulnes Walton Energy,Landfill Gas,1.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Jameson Road,Landfill Gas,4.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Scouthead Power Plant,Landfill Gas,2.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Runfold Landfill,Landfill Gas,1.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Narborough Landfill,Landfill Gas,2.7,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Lount/Smoile,Landfill Gas,1.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Sidegate Lane,Landfill Gas,2.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Godmanchester,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Binn Landfill,Landfill Gas,1.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Auchinlea Landfill Site,Landfill Gas,2.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Ufton,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Wilnecote Landfill Site,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Pebsham,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Redhill 2,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Shakespeare Farm Landfill Site,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Harn Hill Quarry Landfill Site,Landfill Gas,2.6,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Beacon Hill,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Patteson Court Landfill Site,Landfill Gas,1.8,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
"Rainham Landfill Scheme, Phase I",Landfill Gas,3.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
South Cathkin Landfill Site,Landfill Gas,7.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Connon Bridge Landfill Gas Project,Landfill Gas,5.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Mayton Wood Landfill Site,Landfill Gas,1.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Blackborough End Landfill Site,Landfill Gas,1.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Whinney Hill Waste Disposal Site,Landfill Gas,1.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Queen's Park Road Energy,Landfill Gas,1.8,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Chelson Meadow 2,Landfill Gas,1.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Costessey Landfill Gas Project 2,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Summerston Landfill,Landfill Gas,2.8,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Barling Hall Farm,Landfill Gas,2.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bellhouse South,Landfill Gas,3.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Mucking Gas 3 Landfill Scheme,Landfill Gas,3.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Sidegate Lane Landfill Site,Landfill Gas,1.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Mucking Gas 2 Landfill Scheme,Landfill Gas,3.8,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Heathfield 'C' Landfill Scheme,Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Lincoln Landfill Scheme,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bretby Power,Landfill Gas,1.6,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bootham Lane Landfill,Landfill Gas,2.7,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Peckfield Quarry Landfill Scheme,Landfill Gas,3.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Horncliffe Quarry,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Dunlop Landfill Gas Scheme,Landfill Gas,2.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Bonnyrigg,Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Salt Ayre,Landfill Gas,4.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Mountsorrel Landfill Site,Landfill Gas,1.6,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Fairoak Landfill,Landfill Gas,1.5,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Boston Landfill Scheme,Landfill Gas,1.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Trumps Farm Landfill Scheme,Landfill Gas,2.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
High Heavens Landfill,Landfill Gas,1.9,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Docksway Landfill Scheme,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Cranford,Landfill Gas,1.1,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Ling Hall 1,Landfill Gas,3.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Wapsey's Wood III,Landfill Gas,1.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Greengairs Landfill Scheme Phase V,Landfill Gas,2.2,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Seamer Carr,Landfill Gas,1.3,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Harewood Whin Landfill Site,Landfill Gas,2.4,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
Lochhead Landfill Scheme,Landfill Gas,2.0,Landfill Gas,bus,0.0,False,0,0,1.0,1.0,0.0,1.0,0,0.0
