SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
15-Apr-17,17,25412,25167,25921,25677,23381,2014,5108,1290,11750,0,9,10,1797,799,65,229,1774,801,66,223
15-Apr-17,18,25995,25760,26507,26272,23880,2119,5108,1790,11750,0,12,12,1797,798,38,147,1774,797,37,147
15-Apr-17,19,26576,26299,27087,26811,24417,2214,5108,2440,11750,0,11,12,1797,845,60,193,1774,845,60,194
15-Apr-17,20,26542,26195,27053,26707,24407,2309,5108,3000,11750,0,11,12,1797,847,40,102,1774,852,39,96
15-Apr-17,21,26235,25913,26746,26425,24100,2313,5108,3560,11750,0,11,12,1795,843,70,21,1774,846,68,20
15-Apr-17,22,25852,25539,26363,26052,23725,2317,5108,4130,11750,0,11,12,1796,873,17,50,1774,878,15,51
15-Apr-17,23,25469,25148,26024,25708,23311,2351,5108,4560,11750,0,8,8,1796,866,-44,-3,1774,862,-46,-6
15-Apr-17,24,24841,24513,25398,25071,22694,2385,5108,5060,11750,0,8,8,1805,851,-49,13,1773,856,-49,12
15-Apr-17,25,24177,23905,24780,24507,22125,2406,5108,5250,11750,0,7,7,1578,783,-59,-37,1557,775,-59,-37
15-Apr-17,26,23187,22885,23769,23465,21226,2426,5108,5430,11750,0,9,9,1576,754,-60,-13,1557,754,-59,-13
15-Apr-17,27,22416,22102,23136,22836,20521,2472,5108,6020,11750,0,4,84,1581,765,-111,-105,1561,765,-113,-111
15-Apr-17,28,21645,21444,22500,22456,19809,2517,5108,6270,11750,0,3,277,1581,758,-141,-211,1561,757,-139,-213
15-Apr-17,29,21399,21209,22297,22412,19630,2540,5108,6700,11750,0,3,309,1581,775,-140,-255,1561,775,-138,-257
15-Apr-17,30,21041,20865,21936,22065,19302,2562,5108,6400,11750,0,3,308,1582,777,-123,-269,1561,777,-121,-271
15-Apr-17,31,21135,21010,22184,22370,19408,2578,5108,5910,11750,0,3,308,1582,788,-181,-365,1561,787,-183,-369
15-Apr-17,32,21447,21316,22496,22657,19724,2594,5108,5460,11750,0,3,308,1582,784,-210,-336,1561,785,-209,-332
15-Apr-17,33,22370,22236,23331,23343,20559,2535,5108,4810,11750,0,3,308,1583,787,-210,-248,1561,785,-209,-244
15-Apr-17,34,23708,23616,24521,24571,21818,2475,5108,4330,11750,0,8,314,1572,771,-187,-118,1562,774,-182,-112
15-Apr-17,35,25228,25068,25841,25827,23171,2380,5108,3340,11750,0,9,306,1990,900,-104,31,1971,908,-101,38
15-Apr-17,36,26427,26230,27038,26841,24263,2285,5108,2750,11750,0,9,109,1997,874,-102,139,1971,876,-100,143
15-Apr-17,37,27372,27147,27944,27715,25192,2105,5108,2010,11750,0,12,12,1997,976,-60,213,1971,982,-57,213
15-Apr-17,38,28006,27784,28566,28344,25791,1924,5108,1480,11750,0,12,12,1997,991,-48,188,1971,992,-47,187
15-Apr-17,39,28691,28478,29204,28988,26412,1842,5108,783,11750,9,13,10,1997,1029,0,165,1971,1034,0,165
15-Apr-17,40,29002,28804,29586,29387,26633,1759,5108,300,11750,125,17,18,1997,1019,-67,180,1971,1019,-67,180
15-Apr-17,41,29927,29809,30444,30347,27432,1689,5108,48,11750,166,17,12,1997,1024,20,164,1971,1026,24,161
15-Apr-17,42,30370,30055,30886,30655,27745,1618,5108,0,11750,166,16,15,1997,988,38,24,1971,985,35,18
15-Apr-17,43,29709,29468,30351,30147,27077,1578,5108,0,11750,134,18,15,1997,975,-104,-20,1971,980,-110,-20
15-Apr-17,44,28925,28683,29664,29422,26410,1538,5108,0,11750,2,12,15,1997,1000,-165,-62,1971,998,-162,-64
15-Apr-17,45,27883,27473,28606,28193,25359,1486,5108,0,11750,0,9,10,1953,889,-89,-125,1926,886,-85,-126
15-Apr-17,46,26509,26068,27105,26653,24054,1434,5108,0,11750,0,11,9,1952,844,-16,-69,1926,844,-13,-63
15-Apr-17,47,24996,24513,25547,25064,22693,1370,5108,0,11750,0,23,22,1707,822,-28,81,1674,826,-29,87
15-Apr-17,48,23737,23236,24262,23774,21516,1306,5108,0,11750,0,25,38,1697,810,39,192,1675,808,43,191
16-Apr-17,1,22273,21980,23641,23211,20210,1277,5108,0,11750,0,868,882,1697,826,74,78,1675,830,73,72
16-Apr-17,2,21559,21373,22932,22747,19575,1248,5108,0,11750,0,873,874,1698,858,53,62,1675,859,52,65
16-Apr-17,3,21579,21392,22952,22767,19633,1230,5108,0,11750,0,873,874,1697,841,65,82,1670,840,64,82
16-Apr-17,4,21881,21693,23250,23064,19965,1212,5108,0,11750,0,869,870,1697,846,43,153,1675,848,42,158
16-Apr-17,5,21588,21386,22948,22746,19733,1185,5108,0,11750,0,860,860,1697,856,88,302,1675,859,90,308
16-Apr-17,6,21282,21094,22608,22463,19414,1157,5108,0,11750,0,826,841,1697,813,169,392,1675,810,174,393
16-Apr-17,7,20852,20701,22354,22362,18918,1139,5108,0,11750,0,1002,1161,1602,763,213,457,1577,765,211,460
16-Apr-17,8,20624,20480,22126,22136,18624,1121,5108,0,11750,0,1002,1156,1598,803,171,475,1577,804,168,474
16-Apr-17,9,20376,20213,21877,21868,18377,1065,5108,0,11750,0,1001,1155,1599,793,145,475,1577,793,143,475
16-Apr-17,10,20262,20098,21755,21745,18226,1009,5108,0,11750,0,993,1147,1599,813,121,475,1577,815,120,475
16-Apr-17,11,20412,20148,21901,21791,18271,985,5108,0,11750,0,989,1143,1599,814,158,407,1577,813,158,401
16-Apr-17,12,20461,20219,21949,21860,18269,961,5108,0,11750,0,988,1142,1598,804,144,293,1577,804,143,292
16-Apr-17,13,20737,20522,22188,22161,18485,935,5108,3,11750,0,951,1102,1599,796,206,287,1577,799,210,286
16-Apr-17,14,21234,21042,22714,22674,18916,909,5108,74,11750,0,980,1133,1595,810,245,287,1577,811,245,287
16-Apr-17,15,22170,22016,23509,23501,19751,907,5108,369,11750,0,839,984,1696,841,245,287,1675,844,245,286
16-Apr-17,16,22863,22663,23987,23823,20339,905,5108,928,11750,0,624,604,1690,860,245,287,1675,863,245,286
16-Apr-17,17,23594,23363,24112,23872,20898,922,5108,1640,11750,0,18,9,1991,965,245,287,1971,970,244,286
16-Apr-17,18,23795,23527,24304,24037,20983,939,5108,2420,11750,0,9,10,1996,957,245,287,1971,960,244,286
16-Apr-17,19,24229,23979,24738,24489,21282,954,5108,3270,11750,0,9,10,1996,994,238,287,1971,998,236,286
16-Apr-17,20,24889,24697,25397,25205,21830,969,5108,3370,11750,0,8,8,1996,1016,189,287,1971,1016,184,286
16-Apr-17,21,25568,25364,26077,25873,22363,956,5108,3850,11750,0,9,10,1996,992,121,286,1970,993,119,286
16-Apr-17,22,26074,25879,26583,26387,22815,942,5108,4180,11750,0,9,8,1996,1005,111,286,1971,1006,107,286
16-Apr-17,23,26389,26301,26898,26809,23103,943,5108,4170,11750,0,9,8,1996,1004,58,283,1971,1006,58,282
16-Apr-17,24,26809,26735,27315,27241,23522,944,5108,4530,11750,0,6,6,1996,1002,112,245,1971,1004,115,244
16-Apr-17,25,27457,27285,27961,27789,24159,950,5108,4730,11750,0,4,3,1996,1020,145,202,1971,1022,143,202
16-Apr-17,26,27497,27301,28003,27808,24251,955,5108,4290,11750,0,6,2,1997,1005,104,202,1971,1004,102,202
16-Apr-17,27,27320,27123,27821,27629,24115,961,5108,3800,11750,0,1,2,1614,989,77,205,1580,994,76,205
16-Apr-17,28,27025,26921,27529,27578,23858,967,5108,3260,11750,0,4,157,1599,982,107,253,1581,982,108,256
16-Apr-17,29,27001,26917,27503,27585,23902,985,5108,3140,11750,0,2,156,1601,1015,150,284,1581,1018,153,285
16-Apr-17,30,26810,26584,27316,27260,23719,1003,5108,2960,11750,0,6,157,1600,995,176,286,1581,998,175,286
16-Apr-17,31,26778,26578,27284,27092,23696,1007,5108,2570,11750,0,6,12,1600,874,99,259,1581,872,94,255
16-Apr-17,32,26974,26715,27477,27314,23894,1010,5108,2480,11750,0,3,4,1601,876,69,163,1581,877,69,162
16-Apr-17,33,27445,27140,27949,27744,24356,1006,5108,2240,11750,0,4,3,1601,858,128,219,1581,860,132,223
16-Apr-17,34,28177,27877,28681,28482,25057,1002,5108,1970,11750,0,4,4,1592,846,160,279,1581,850,159,280
16-Apr-17,35,28660,28419,29167,28938,25514,989,5108,1650,11750,0,7,7,1990,977,213,281,1971,985,215,281
16-Apr-17,36,29022,28834,29527,29342,25889,976,5108,1210,11750,0,5,8,1997,992,167,247,1971,993,160,245
16-Apr-17,37,29325,29110,29830,29618,26249,935,5108,966,11750,0,5,7,1997,974,155,279,1971,976,161,281
16-Apr-17,38,29278,29107,29783,29613,26228,893,5108,673,11750,0,5,6,1997,980,219,287,1971,983,217,289
16-Apr-17,39,29448,29275,29956,29785,26452,862,5108,358,11750,0,8,10,1997,1004,175,384,1971,1006,173,390
16-Apr-17,40,29709,29522,30223,30074,26698,830,5108,162,11750,0,14,14,1997,1022,167,454,1971,1024,166,453
16-Apr-17,41,30676,30457,31189,31035,27562,797,5108,29,11750,0,13,13,1996,1010,184,457,1971,1010,185,457
16-Apr-17,42,30857,30480,31370,31059,27708,763,5108,0,11750,0,13,14,1997,1002,191,392,1971,1004,187,387
16-Apr-17,43,30239,29978,30748,30487,27089,741,5108,0,11750,0,9,10,1996,994,41,294,1971,994,33,291
16-Apr-17,44,29088,28824,29660,29397,26062,719,5108,0,11750,0,9,10,1997,995,-63,232,1971,997,-63,232
16-Apr-17,45,27973,27631,28519,28177,25027,683,5108,0,11750,0,8,9,1996,1012,-38,260,1971,1014,-37,262
16-Apr-17,46,26537,26119,27117,26696,23678,646,5108,0,11750,0,15,15,1998,1005,-65,316,1971,1004,-62,319
16-Apr-17,47,24846,24473,25361,24989,22112,612,5108,0,11750,0,15,16,1898,945,46,383,1872,936,49,384
16-Apr-17,48,23609,23374,24312,24094,20986,578,5108,0,11750,0,203,220,1896,925,117,355,1872,928,119,354
17-Apr-17,1,22504,22285,23751,23555,19949,647,5108,0,11750,0,747,770,1895,933,107,392,1872,936,106,395
17-Apr-17,2,21906,21730,23543,23528,19415,715,5108,0,11750,0,1137,1298,1895,952,121,438,1872,957,121,438
17-Apr-17,3,22007,21862,23512,23493,19585,710,5108,0,11750,0,1005,1150,1895,946,186,464,1872,948,190,466
17-Apr-17,4,22468,22328,23834,23849,20084,704,5108,0,11750,0,866,1020,1895,935,244,498,1872,936,245,498
17-Apr-17,5,22400,22194,23763,23774,19989,689,5108,0,11750,0,863,1018,1895,909,246,498,1872,911,246,499
17-Apr-17,6,22066,21845,23432,23372,19637,674,5108,0,11750,0,866,1025,1895,897,245,498,1872,898,244,497
17-Apr-17,7,21723,21500,23134,23068,19263,670,5108,0,11750,0,911,1220,1895,913,213,486,1872,917,209,484
17-Apr-17,8,21416,21235,22943,22892,18973,666,5108,0,11750,0,1027,1339,1895,923,98,449,1872,926,91,449
17-Apr-17,9,21227,21043,22778,22721,18811,669,5108,0,11750,0,1051,1353,1896,945,85,481,1872,945,90,482
17-Apr-17,10,21166,20994,22864,22827,18778,672,5108,0,11750,0,1198,1503,1895,917,192,491,1872,920,195,492
17-Apr-17,11,21492,21367,23012,22880,19070,642,5108,0,11750,0,1020,1316,1895,943,240,498,1872,945,242,498
17-Apr-17,12,21834,21715,23416,23270,19364,612,5108,0,11750,0,1082,1257,1895,919,241,499,1872,922,240,498
17-Apr-17,13,22512,22466,24370,24302,19962,600,5108,4,11750,0,1358,1346,1895,970,247,499,1872,974,246,499
17-Apr-17,14,23396,23310,24988,24915,20719,588,5108,54,11750,0,1092,1100,1895,947,229,498,1872,950,225,497
17-Apr-17,15,24711,24628,26301,26373,21862,577,5108,262,11750,0,1090,1244,1992,997,169,462,1971,1001,167,459
17-Apr-17,16,25606,25528,26844,26887,22658,566,5108,645,11750,0,738,859,1996,1018,154,334,1971,1022,153,328
17-Apr-17,17,26669,26494,27186,27156,23579,568,5108,1190,11750,0,17,163,1995,1004,132,185,1971,1008,131,180
17-Apr-17,18,27311,27105,27818,27763,24146,569,5108,1760,11750,0,7,158,1996,1024,147,167,1971,1023,145,170
17-Apr-17,19,28185,27978,28692,28486,24942,580,5108,2190,11750,0,7,8,1996,1021,96,177,1971,1027,92,175
17-Apr-17,20,28617,28396,29124,28904,25353,590,5108,2690,11750,0,7,7,1996,1049,23,118,1971,1054,20,116
17-Apr-17,21,29106,28789,29632,29392,25774,598,5108,2970,11750,116,2,2,1996,1033,-24,44,1971,1033,-25,41
17-Apr-17,22,28893,28547,29483,29246,25572,605,5108,3350,11750,119,5,6,1997,1036,-44,-41,1971,1038,-44,-46
17-Apr-17,23,28829,28494,29506,29277,25530,621,5108,3610,11750,119,3,2,1996,1018,21,-174,1971,1018,24,-178
17-Apr-17,24,28574,28273,29300,29101,25305,637,5108,3760,11750,119,7,6,1996,1014,16,-219,1971,1020,16,-221
17-Apr-17,25,28676,28288,29447,29155,25437,669,5108,3940,11750,139,7,7,1996,1044,29,-264,1971,1044,30,-265
17-Apr-17,26,28343,27922,29152,28784,25210,701,5108,3980,11750,173,6,7,1996,992,-47,-256,1971,993,-54,-254
17-Apr-17,27,27997,27687,28776,28488,24965,735,5108,4170,11750,50,7,8,1996,976,-136,-136,1971,980,-134,-132
17-Apr-17,28,27553,27262,28217,27919,24579,768,5108,4460,11750,0,7,8,1997,1011,-100,-57,1971,1013,-96,-55
17-Apr-17,29,27415,27171,28021,27776,24480,807,5108,4460,11750,0,7,8,1996,1008,-99,12,1971,1009,-97,15
17-Apr-17,30,27307,27050,27851,27594,24444,846,5108,4190,11750,0,7,8,1996,981,-37,41,1971,986,-37,42
17-Apr-17,31,27383,27178,28055,27859,24542,892,5108,3770,11750,0,5,5,1996,1016,-142,-25,1971,1020,-145,-31
17-Apr-17,32,27761,27591,28551,28379,24954,938,5108,3690,11750,0,3,4,1997,1003,-179,-108,1971,1007,-177,-108
17-Apr-17,33,28584,28432,29226,29062,25746,943,5108,3560,11750,0,3,4,1997,1006,-96,-43,1971,1007,-89,-37
17-Apr-17,34,29756,29577,30311,30141,26809,948,5108,2960,11750,0,4,3,1997,1019,-51,11,1971,1025,-50,11
17-Apr-17,35,31003,30742,31546,31390,27978,947,5108,2150,11750,0,6,3,1997,1036,-28,-9,1971,1036,-27,-12
17-Apr-17,36,31746,31519,32415,32272,28819,945,5108,1640,11750,0,10,10,1997,1018,-79,-80,1971,1021,-80,-81
17-Apr-17,37,32152,31817,32778,32576,29307,933,5108,1150,11750,0,15,9,1997,1022,-73,-38,1971,1026,-70,-37
17-Apr-17,38,32498,32282,33096,32905,29657,920,5108,724,11750,0,12,13,1997,1034,-60,-26,1971,1034,-57,-22
17-Apr-17,39,32799,32540,33312,33112,29925,872,5108,428,11750,61,13,13,1997,1018,33,96,1971,1024,35,102
17-Apr-17,40,32746,32516,33262,33050,29833,824,5108,184,11750,223,16,11,1997,992,79,173,1971,994,81,173
17-Apr-17,41,33282,32977,33794,33595,30233,811,5108,53,11750,229,12,9,1997,1021,98,189,1971,1024,98,190
17-Apr-17,42,33484,33251,33996,33797,30394,797,5108,2,11750,100,12,13,1996,977,53,121,1971,980,45,115
17-Apr-17,43,32710,32414,33316,33037,29662,804,5108,0,11750,0,12,12,1997,990,-94,41,1971,993,-96,40
17-Apr-17,44,31053,30732,31694,31391,28181,811,5108,0,11750,0,11,8,1996,985,-130,21,1971,986,-128,21
17-Apr-17,45,29577,29145,30225,29790,26706,788,5108,0,11750,0,4,3,1996,723,-125,-19,1971,710,-121,-21
17-Apr-17,46,27726,27294,28242,27809,25006,764,5108,0,11750,0,15,15,1998,685,-1,25,1971,687,3,27
17-Apr-17,47,25562,25156,26308,26075,22980,757,5108,0,11750,0,246,419,1897,917,42,101,1872,924,44,106
17-Apr-17,48,23978,23674,25623,25464,21459,750,5108,0,11750,0,1145,1332,1895,925,104,81,1872,927,105,75
18-Apr-17,1,22700,22474,24928,24858,20254,734,5108,0,11750,0,1728,1887,1895,928,173,0,1872,928,177,0
18-Apr-17,2,22154,21957,24403,24335,19729,717,5108,0,11750,0,1749,1913,1895,927,203,0,1872,928,202,0
18-Apr-17,3,22309,22174,24742,24760,19912,739,5108,0,11750,0,1933,2088,1895,926,203,0,1872,928,202,0
18-Apr-17,4,22835,22723,25256,25299,20442,761,5108,0,11750,0,1921,2076,1895,926,203,0,1872,928,202,0
18-Apr-17,5,22772,22597,25177,25157,20339,774,5108,0,11750,0,1905,2059,1895,927,202,0,1872,928,202,0
18-Apr-17,6,22575,22419,24966,24965,20130,787,5108,0,11750,0,1891,2046,1896,926,202,0,1872,928,202,0
18-Apr-17,7,22309,22136,24691,24673,19836,787,5108,0,11750,0,1882,2038,1896,926,203,0,1872,928,202,0
18-Apr-17,8,22121,21964,24489,24638,19615,786,5108,0,11750,0,1868,2174,1895,927,203,0,1872,928,202,0
18-Apr-17,9,21965,21826,24323,24490,19453,782,5108,0,11750,0,1858,2164,1895,926,202,0,1872,928,202,0
18-Apr-17,10,22102,21977,24427,24603,19579,777,5108,0,11750,0,1825,2097,1895,926,203,0,1872,927,202,0
18-Apr-17,11,22891,22770,24946,24995,20308,771,5108,0,11750,0,1555,1698,1895,837,201,0,1872,835,199,0
18-Apr-17,12,23772,23671,25625,25674,21113,764,5108,0,11750,0,1353,1504,1895,831,174,0,1872,835,174,0
18-Apr-17,13,26203,26088,27530,27534,23329,769,5108,16,11750,0,827,938,1896,923,235,0,1872,928,237,0
18-Apr-17,14,28722,28637,29237,29298,25589,773,5108,211,11750,0,15,161,1894,926,233,0,1872,928,228,0
18-Apr-17,15,31638,31460,32143,32060,28184,792,5108,771,11750,0,5,49,1993,856,114,0,1971,854,113,0
18-Apr-17,16,33109,32919,33615,33428,29479,810,5108,1520,11750,0,6,7,1996,860,141,0,1970,866,141,0
18-Apr-17,17,33736,33449,34244,33956,30008,836,5108,2330,11750,0,8,7,1996,998,222,0,1971,1001,226,0
18-Apr-17,18,33129,32825,33632,33329,29432,862,5108,3280,11750,0,3,4,1996,1000,183,0,1970,1000,174,0
18-Apr-17,19,32714,32348,33220,32865,29008,903,5108,4260,11750,0,2,3,1996,954,-4,0,1970,953,-11,0
18-Apr-17,20,31969,31624,32627,32285,28289,944,5108,5080,11750,0,2,3,1997,951,-156,0,1970,952,-158,0
18-Apr-17,21,31387,31090,32100,31803,27738,933,5108,5760,11750,0,2,3,1923,941,-211,0,1897,942,-210,0
18-Apr-17,22,30848,30509,31578,31305,27231,922,5108,6200,11750,0,2,3,1922,940,-228,0,1897,943,-227,0
18-Apr-17,23,30492,30191,31246,31014,26945,913,5108,6580,11750,0,2,3,1922,997,-252,0,1897,1000,-251,0
18-Apr-17,24,30386,30127,31140,30950,26860,903,5108,6960,11750,0,2,3,1921,1000,-252,0,1897,1001,-251,0
18-Apr-17,25,30396,30029,31150,30965,26856,886,5108,7430,11750,0,2,3,1922,1000,-252,0,1897,1000,-251,0
18-Apr-17,26,30112,29722,30865,30674,26612,869,5108,7460,11750,0,1,2,1921,999,-252,0,1897,1001,-251,0
18-Apr-17,27,29977,29564,30729,30520,26488,855,5108,7290,11750,0,0,1,1715,999,-252,0,1685,1000,-251,0
18-Apr-17,28,29811,29409,30563,30514,26366,841,5108,7150,11750,0,0,1,1707,1000,-252,0,1686,1001,-250,0
18-Apr-17,29,29879,29492,30613,30579,26489,838,5108,6990,11750,0,0,1,1707,999,-234,0,1686,1001,-232,0
18-Apr-17,30,29812,29402,30545,30484,26444,834,5108,6570,11750,0,0,1,1705,1000,-233,0,1686,1000,-232,0
18-Apr-17,31,29972,29592,30722,30541,26589,826,5108,6070,11750,0,0,1,1823,999,-250,0,1803,1001,-249,0
18-Apr-17,32,30572,30235,31323,31185,27164,818,5108,5490,11750,0,0,1,1823,1000,-251,0,1804,1000,-249,0
18-Apr-17,33,31658,31402,32395,32337,28215,826,5108,4850,11750,0,4,4,1991,999,-233,0,1971,1001,-232,0
18-Apr-17,34,32802,32605,33536,33540,29289,833,5108,4240,11750,0,1,3,1996,999,-233,0,1971,999,-232,0
18-Apr-17,35,33815,33623,34558,34565,30285,833,5108,3290,11750,0,6,7,1996,993,-237,0,1971,998,-236,0
18-Apr-17,36,34502,34302,35258,35257,31008,832,5108,2670,11750,0,6,4,1997,1023,-250,0,1971,1026,-249,0
18-Apr-17,37,35051,34931,35813,35886,31663,814,5108,1920,11750,0,12,9,1996,1004,-250,0,1971,1007,-249,0
18-Apr-17,38,35566,35412,36332,36376,32171,796,5108,1310,11750,0,16,15,1996,1012,-250,0,1971,1013,-249,0
18-Apr-17,39,35741,35555,36404,36407,32406,770,5108,781,11750,0,9,7,1997,994,-154,0,1971,994,-147,0
18-Apr-17,40,35842,35657,36432,36442,32523,743,5108,305,11750,147,9,9,1996,1000,-81,0,1971,1000,-76,0
18-Apr-17,41,36301,36128,36809,36836,32928,732,5108,56,11750,248,8,8,1996,1000,31,0,1971,1000,34,0
18-Apr-17,42,36555,36345,37126,37118,33140,721,5108,1,11750,212,10,8,1996,1000,-61,0,1971,1001,-66,0
18-Apr-17,43,35779,35478,36438,36330,32393,720,5108,0,11750,0,12,6,1996,1000,-147,0,1971,1000,-145,0
18-Apr-17,44,34008,33722,34637,34446,30793,718,5108,0,11750,0,9,7,1997,1000,-120,0,1971,1000,-118,0
18-Apr-17,45,31889,31475,32531,32276,28765,714,5108,0,11750,0,10,11,1997,1000,-132,0,1971,1001,-132,0
18-Apr-17,46,29645,29603,30187,30163,26794,710,5108,0,11750,0,10,11,1997,1000,-32,0,1971,1000,-20,0
18-Apr-17,47,27581,27547,28104,28072,24899,705,5108,0,11750,0,23,24,1997,999,198,0,1971,1000,202,0
18-Apr-17,48,25915,25965,26669,26742,23349,700,5108,0,11750,0,254,275,1997,999,193,0,1971,999,193,0
19-Apr-17,1,24659,24694,26521,26592,22193,694,5108,0,11750,0,1362,1398,1997,999,205,0,1971,999,205,0
19-Apr-17,2,24022,24064,26244,26274,21637,688,5108,0,11750,0,1722,1726,1997,999,230,0,1971,999,230,0
19-Apr-17,3,24075,24107,26406,26440,21760,673,5108,0,11750,0,1831,1835,1997,999,232,0,1969,999,231,0
19-Apr-17,4,24557,24637,26886,26966,22304,657,5108,0,11750,0,1829,1829,1997,999,212,0,1971,1000,211,0
19-Apr-17,5,24408,24477,26725,26795,22169,656,5108,0,11750,0,1817,1819,1997,999,208,0,1971,1000,207,0
19-Apr-17,6,24132,24194,26448,26510,21887,655,5108,0,11750,0,1816,1816,1997,999,208,0,1971,1000,207,0
19-Apr-17,7,23898,23971,26202,26275,21605,646,5108,0,11750,0,1804,1804,1997,999,211,0,1971,999,211,0
19-Apr-17,8,23739,23764,26027,26054,21471,637,5108,0,11750,0,1788,1789,1997,999,211,0,1971,1000,211,0
19-Apr-17,9,23620,23683,25895,25958,21363,643,5108,0,11750,0,1775,1775,1997,1000,206,0,1971,1000,203,0
19-Apr-17,10,23681,23788,25931,26039,21381,648,5108,2,11750,0,1750,1751,1997,999,143,0,1971,1000,141,0
19-Apr-17,11,24410,24534,26514,26701,22035,643,5108,0,11750,0,1604,1598,1948,906,201,0,1921,903,203,0
19-Apr-17,12,25394,25520,27115,27297,22914,637,5108,2,11750,0,1221,1202,1948,809,211,0,1921,766,211,0
19-Apr-17,13,27670,27778,28514,28640,24987,630,5108,75,11750,0,344,311,1947,3,244,0,1921,-1,245,0
19-Apr-17,14,30153,30214,30664,30724,27252,623,5108,391,11750,0,11,10,1953,0,248,0,1921,-1,247,0
19-Apr-17,15,32733,32750,33244,33261,29526,595,5108,946,11750,4,11,11,1749,551,248,0,1724,583,247,0
19-Apr-17,16,33863,33889,34372,34399,30494,567,5108,1560,11750,31,9,10,1745,657,245,0,1724,669,242,0
19-Apr-17,17,34480,34408,34988,34996,31010,568,5108,2270,11750,31,8,7,1846,999,149,0,1823,1001,141,0
19-Apr-17,18,33938,33894,34449,34476,30491,568,5108,2970,11750,8,11,7,1845,1002,8,0,1823,1008,4,0
19-Apr-17,19,33881,33730,34564,34472,30399,580,5108,3650,11750,0,7,7,1992,1005,-176,0,1971,1006,-180,0
19-Apr-17,20,33408,33284,34102,33977,29941,592,5108,4330,11750,0,2,2,1996,1003,-192,0,1971,1005,-191,0
19-Apr-17,21,32769,32628,33477,33334,29302,617,5108,4840,11750,0,5,3,1997,975,-203,0,1971,977,-204,0
19-Apr-17,22,32400,32314,33155,33066,28938,641,5108,5470,11750,0,4,3,1997,1016,-251,0,1970,1018,-251,0
19-Apr-17,23,32054,31985,32808,32759,28571,668,5108,5930,11750,0,2,3,1996,995,-252,0,1971,997,-251,0
19-Apr-17,24,31890,31711,32644,32619,28416,694,5108,6350,11750,0,2,3,1997,999,-252,0,1971,999,-251,0
19-Apr-17,25,31654,31464,32408,32317,28229,702,5108,6530,11750,0,2,3,1996,991,-252,0,1971,992,-251,0
19-Apr-17,26,31163,30941,31917,31773,27817,709,5108,6560,11750,0,2,3,1996,959,-252,0,1971,961,-251,0
19-Apr-17,27,30829,30698,31583,31451,27554,710,5108,6450,11750,0,2,3,1996,997,-252,0,1971,1000,-251,0
19-Apr-17,28,30443,30394,31197,31156,27232,710,5108,6270,11750,0,2,11,1996,999,-252,0,1971,1000,-251,0
19-Apr-17,29,30457,30352,31211,31259,27307,709,5108,6090,11750,0,2,157,1997,1000,-252,0,1971,1000,-251,0
19-Apr-17,30,30359,30145,31113,31053,27268,707,5108,5720,11750,0,2,158,1996,999,-252,0,1971,1000,-251,0
19-Apr-17,31,30474,30381,31228,31289,27419,710,5108,5200,11750,0,2,158,1997,999,-252,0,1971,1000,-251,0
19-Apr-17,32,31129,31099,31883,32006,28076,712,5108,4620,11750,0,2,157,1997,1000,-252,0,1971,1000,-251,0
19-Apr-17,33,32055,32044,32799,32938,28946,727,5108,4020,11750,0,2,155,1997,999,-242,0,1971,1000,-240,0
19-Apr-17,34,33193,33218,33926,33950,29999,741,5108,3360,11750,0,2,3,1997,999,-231,0,1971,1000,-229,0
19-Apr-17,35,34272,34309,35030,35066,31058,737,5108,2710,11750,0,6,7,1996,1025,-252,0,1971,1028,-251,0
19-Apr-17,36,34909,34937,35662,35689,31719,733,5108,2070,11750,0,6,7,1997,1002,-247,0,1971,1005,-246,0
19-Apr-17,37,35357,35358,36118,36116,32204,719,5108,1390,11750,0,10,7,1997,1033,-251,0,1971,1037,-251,0
19-Apr-17,38,35664,35533,36418,36398,32513,704,5108,837,11750,30,6,1,1997,1021,-248,0,1971,1020,-245,0
