,Grid
16461,-8.399999999999999
16462,-8.0
16463,-16.4
16464,-13.899999999999999
16465,-6.950000000000003
16466,-6.950000000000003
16467,-10.099999999999994
16468,43.05
16469,35.699999999999996
16470,43.05
16471,37.15
16472,43.05
16473,37.8
16474,48.949999999999996
16475,42.400000000000006
16476,66.25
16477,60.4
16478,69.3
16479,111.0
16480,105.0
16481,105.0
16482,106.05000000000001
16483,106.05000000000001
16484,106.05000000000001
16485,105.0
16486,105.0
16487,105.0
16488,106.05000000000001
16489,108.14999999999999
16490,106.05000000000001
16491,98.69999999999999
16492,95.55
16493,102.5
16494,86.75
16495,106.05000000000001
16496,52.84523809999999
16497,171.75257729999998
16498,167.2164948
16499,162.6804124
16500,61.958762899999996
16501,45.5952381
16502,-30.8547619
16503,4.600000000000001
16504,4.200000000000003
16505,-4.950000000000003
16506,5.0
16507,-8.0
16508,2.75
16509,-18.5
16510,-5.899999999999999
16511,-5.399999999999999
16512,-5.899999999999999
16513,-1.7000000000000028
16514,0.3999999999999986
16515,-10.099999999999994
16516,-8.0
16517,-14.300000000000004
16518,-5.899999999999999
16519,-16.9
16520,-5.899999999999999
16521,-9.600000000000001
16522,2.5
16523,-3.799999999999997
16524,7.75
16525,4.600000000000001
16526,-4.0
16527,23.799999999999997
16528,26.10000000000001
16529,26.10000000000001
16530,30.450000000000003
16531,34.0
16532,30.85000000000001
16533,30.85000000000001
16534,26.10000000000001
16535,26.10000000000001
16536,29.599999999999994
16537,29.80000000000001
16538,26.10000000000001
16539,20.450000000000003
16540,17.950000000000003
16541,15.199999999999989
16542,15.5
16543,23.5
16544,21.24523810000001
16545,50.0
16546,38.3452381
16547,26.59523809999999
16548,23.845238100000003
16549,14.495238099999995
16550,-58.3547619
16551,-2.450000000000003
16552,-1.7000000000000028
16553,-1.7000000000000028
16554,0.7999999999999972
16555,-0.25
16556,-2.6499999999999986
16557,-14.300000000000004
16558,-11.150000000000006
16559,-15.899999999999999
16560,-15.350000000000001
16561,-13.25
16562,-11.049999999999997
16563,-12.200000000000003
16564,-12.299999999999997
16565,-14.300000000000004
16566,-12.299999999999997
16567,-17.450000000000003
16568,-15.75
16569,-16.200000000000003
16570,-14.300000000000004
16571,-12.700000000000003
16572,3.75
16573,-2.1999999999999957
16574,-16.4
16575,1.8499999999999943
16576,3.6500000000000057
16577,10.399999999999999
16578,10.399999999999999
16579,10.399999999999999
16580,10.399999999999999
16581,10.399999999999999
16582,10.399999999999999
16583,12.699999999999996
16584,10.700000000000003
16585,13.849999999999994
16586,15.849999999999994
16587,13.299999999999997
16588,10.399999999999999
16589,10.399999999999999
16590,8.399999999999999
16591,15.950000000000003
16592,13.995238099999995
16593,97.1134021
16594,89.48453609999999
16595,68.55670099999999
16596,53.8952381
16597,13.995238099999995
16598,-47.0047619
16599,-1.7000000000000028
16600,10.5
16601,3.9499999999999957
16602,13.099999999999994
16603,-0.3500000000000014
16604,0.3999999999999986
16605,-10.099999999999994
16606,9.850000000000001
16607,-1.5
16608,-1.6000000000000014
16609,-0.25
16610,3.8499999999999943
16611,-2.75
16612,0.3999999999999986
16613,-5.049999999999997
16614,-3.299999999999997
16615,-9.050000000000004
16616,-12.200000000000003
16617,-15.350000000000001
16618,-9.349999999999994
16619,-8.200000000000003
16620,-3.1500000000000057
16621,-2.6499999999999986
16622,-14.300000000000004
16623,2.8999999999999986
16624,44.1
16625,58.8
16626,50.4
16627,56.5
16628,11.75
16629,5.650000000000006
16630,56.7
16631,56.7
16632,57.55
16633,55.099999999999994
16634,53.650000000000006
16635,50.4
16636,47.25
16637,47.25
16638,49.75
16639,50.4
16640,59.7952381
16641,97.59523809999999
16642,95.4952381
16643,81.7452381
16644,87.0952381
16645,61.495238099999995
16646,2.9952381
16647,49.55
16648,52.5
16649,47.55
16650,56.2
16651,48.3
16652,53.35
16653,46.7
16654,50.4
16655,56.4
16656,52.5
16657,56.3
16658,55.25
16659,53.550000000000004
16660,3.5500000000000043
16661,3.5500000000000043
16662,2.5
16663,0.3999999999999986
16664,-5.899999999999999
16665,-11.150000000000006
16666,-10.5
16667,-10.5
16668,-10.799999999999997
16669,-11.150000000000006
16670,-12.400000000000006
16671,-3.299999999999997
16672,-8.0
16673,4.600000000000001
16674,-1.7000000000000028
16675,10.899999999999999
16676,7.199999999999996
16677,10.5
16678,5.350000000000001
16679,6.399999999999999
16680,6.399999999999999
16681,9.450000000000003
16682,6.700000000000003
16683,-1.2000000000000028
16684,-2.3500000000000014
16685,-5.599999999999994
16686,-4.850000000000001
16687,7.450000000000003
16688,7.795238099999999
16689,36.045238100000006
16690,36.045238100000006
16691,26.59523809999999
16692,24.595238100000003
16693,3.4952381000000017
16694,-56.8047619
16695,0.3999999999999986
16696,8.799999999999997
16697,0.3999999999999986
16698,4.600000000000001
16699,-5.899999999999999
16700,-0.09999999999999432
16701,-17.35
16702,-9.050000000000004
16703,-14.300000000000004
16704,-15.350000000000001
16705,-12.200000000000003
16706,-12.200000000000003
16707,-15.75
16708,-15.350000000000001
16709,-21.549999999999997
16710,-15.350000000000001
16711,-21.45
16712,-15.350000000000001
16713,-15.350000000000001
16714,-22.7
16715,-13.899999999999999
16716,-5.149999999999999
16717,0.3999999999999986
16718,1.4499999999999957
16719,6.900000000000006
16720,0.3999999999999986
16721,9.850000000000001
16722,5.450000000000003
16723,3.5500000000000043
16724,6.900000000000006
16725,-0.8999999999999986
16726,-0.6500000000000057
16727,-0.6500000000000057
16728,2.5
16729,4.600000000000001
16730,8.299999999999997
16731,4.600000000000001
16732,3.5500000000000043
16733,0.3999999999999986
16734,-4.649999999999999
16735,10.899999999999999
16736,5.595238100000003
16737,41.295238100000006
16738,39.1952381
16739,34.1452381
16740,25.545238100000006
16741,6.845238100000003
16742,-48.9047619
16743,2.3000000000000043
16744,4.100000000000001
16745,0.19999999999999574
16746,8.799999999999997
16747,0.3999999999999986
16748,0.3999999999999986
16749,-5.399999999999999
16750,4.5
16751,-2.75
16752,-4.850000000000001
16753,-1.2000000000000028
16754,-2.3500000000000014
16755,-6.950000000000003
16756,-5.799999999999997
16757,-8.5
16758,-6.950000000000003
16759,-10.099999999999994
16760,-5.5
16761,-8.0
16762,-8.0
16763,-5.899999999999999
16764,7.75
16765,1.4499999999999957
16766,-0.75
16767,12.049999999999997
16768,10.899999999999999
16769,10.899999999999999
16770,10.5
16771,10.5
16772,9.75
16773,4.600000000000001
16774,4.600000000000001
16775,5.650000000000006
16776,5.650000000000006
16777,5.350000000000001
16778,8.799999999999997
16779,3.75
16780,4.600000000000001
16781,7.75
16782,2.8000000000000043
16783,15.849999999999994
16784,11.8952381
16785,39.49523810000001
16786,37.0952381
16787,26.195238099999997
16788,73.5952381
16789,61.8952381
16790,1.0952381
16791,52.5
16792,58.8
16793,52.5
16794,7.75
16795,1.4499999999999957
16796,1.25
16797,0.3999999999999986
16798,13.200000000000003
16799,5.75
16800,0.5999999999999943
16801,2.6999999999999957
16802,1.25
16803,-5.899999999999999
16804,-3.3999999999999986
16805,-12.200000000000003
16806,-3.799999999999997
16807,-14.700000000000003
16808,-4.850000000000001
16809,-12.700000000000003
16810,-16.4
16811,-8.0
16812,-1.7000000000000028
16813,7.75
16814,-2.6499999999999986
16815,19.299999999999997
16816,8.799999999999997
16817,8.700000000000003
16818,7.350000000000001
16819,7.350000000000001
16820,5.450000000000003
16821,4.600000000000001
16822,3.8499999999999943
16823,4.600000000000001
16824,4.400000000000006
16825,6.5
16826,6.5
16827,4.400000000000006
16828,4.400000000000006
16829,3.25
16830,1.25
16831,11.150000000000006
16832,10.945238099999997
16833,41.295238100000006
16834,33.94523810000001
16835,29.09523809999999
16836,26.59523809999999
16837,10.845238100000003
16838,-48.9047619
16839,0.5999999999999943
16840,10.899999999999999
16841,-1.2000000000000028
16842,15.099999999999994
16843,-0.7000000000000028
16844,10.25
16845,-4.450000000000003
16846,5.650000000000006
16847,-2.3500000000000014
16848,-3.799999999999997
16849,0.8999999999999986
16850,-3.799999999999997
16851,-11.349999999999994
16852,-6.950000000000003
16853,-14.0
16854,-7.5
16855,-17.25
16856,-11.700000000000003
16857,-13.050000000000004
16858,-8.399999999999999
16859,-1.7000000000000028
16860,8.799999999999997
16861,2.5
16862,6.200000000000003
16863,14.150000000000006
16864,13.0
16865,14.049999999999997
16866,13.0
16867,13.0
16868,12.599999999999994
16869,7.850000000000001
16870,5.25
16871,5.650000000000006
16872,5.450000000000003
16873,5.450000000000003
16874,10.5
16875,6.799999999999997
16876,10.399999999999999
16877,10.899999999999999
16878,0.09999999999999432
16879,13.0
16880,10.845238100000003
16881,28.695238099999997
16882,28.3952381
16883,20.495238099999995
16884,16.095238100000003
16885,8.545238099999999
16886,-49.9547619
16887,-1.2999999999999972
16888,4.100000000000001
16889,2.5
16890,2.5
16891,-1.2000000000000028
16892,5.650000000000006
16893,-3.5
16894,-4.75
16895,-15.350000000000001
16896,-15.550000000000004
16897,-6.950000000000003
16898,-6.950000000000003
16899,-15.350000000000001
16900,-14.799999999999997
16901,-15.350000000000001
16902,-15.350000000000001
16903,-18.5
16904,-15.350000000000001
16905,-14.799999999999997
16906,-14.300000000000004
16907,-6.950000000000003
16908,2.5
16909,0.3999999999999986
16910,4.600000000000001
16911,18.650000000000006
16912,7.75
16913,10.5
16914,6.700000000000003
16915,7.850000000000001
16916,6.700000000000003
16917,6.5
16918,4.699999999999996
16919,4.800000000000004
16920,9.450000000000003
16921,7.850000000000001
16922,13.0
16923,-1.7000000000000028
16924,-0.6500000000000057
16925,-1.2999999999999972
16926,-11.150000000000006
16927,6.700000000000003
16928,8.095238100000003
16929,35.19523810000001
16930,27.6452381
16931,24.495238099999995
16932,24.495238099999995
16933,8.745238100000002
16934,-51.0047619
16935,5.650000000000006
16936,8.799999999999997
16937,3.5500000000000043
16938,11.100000000000001
16939,2.5
16940,5.650000000000006
16941,2.5
16942,0.19999999999999574
16943,-10.850000000000001
16944,-18.900000000000002
16945,-15.350000000000001
16946,-11.349999999999994
16947,-24.8
16948,-16.9
16949,-24.8
16950,-19.65
16951,-32.8
16952,-20.8
16953,-30.15
16954,-32.35
16955,-26.9
16956,-26.9
16957,-16.6
16958,-8.0
16959,-5.899999999999999
16960,-5.899999999999999
16961,-2.75
16962,1.4499999999999957
16963,3.0999999999999943
16964,1.4499999999999957
16965,1.4499999999999957
16966,0.5
16967,1.4499999999999957
16968,1.4499999999999957
16969,0.3999999999999986
16970,1.6499999999999986
16971,-0.45000000000000284
16972,-2.3500000000000014
16973,-3.3999999999999986
16974,-4.299999999999997
16975,-1.7000000000000028
16976,7.695238099999997
16977,28.045238100000006
16978,30.79523809999999
16979,26.695238099999997
16980,25.445238099999997
16981,9.1452381
16982,-55.3047619
16983,-1.5
16984,1.4499999999999957
16985,0.3999999999999986
16986,1.4499999999999957
16987,-9.600000000000001
16988,0.3999999999999986
16989,-16.4
16990,-10.099999999999994
16991,-15.149999999999999
16992,-24.8
16993,-13.25
16994,-13.25
16995,-24.15
16996,-21.65
16997,-24.8
16998,-20.2
16999,-21.65
17000,-21.099999999999998
17001,-21.65
17002,-19.15
17003,-18.1
17004,-18.1
17005,-16.0
17006,-18.900000000000002
17007,-10.950000000000003
17008,-14.300000000000004
17009,-0.6500000000000057
17010,-3.700000000000003
17011,-0.6500000000000057
17012,2.5
17013,2.5
17014,-2.1000000000000014
17015,-0.75
17016,0.30000000000000426
17017,1.4499999999999957
17018,3.1500000000000057
17019,2.5
17020,1.6499999999999986
17021,-2.950000000000003
17022,-5.25
17023,1.4499999999999957
17024,12.295238099999999
17025,33.0952381
17026,38.69523810000001
17027,32.3952381
17028,26.59523809999999
17029,10.195238099999997
17030,-55.2547619
17031,-2.950000000000003
17032,-0.45000000000000284
17033,-2.950000000000003
17034,5.650000000000006
17035,-4.850000000000001
17036,-4.850000000000001
17037,-15.350000000000001
17038,-2.1000000000000014
17039,-6.299999999999997
17040,-5.899999999999999
17041,-1.7000000000000028
17042,-0.25
17043,-3.799999999999997
17044,-2.75
17045,-3.799999999999997
17046,-3.799999999999997
17047,-4.200000000000003
17048,-6.950000000000003
17049,-10.099999999999994
17050,-2.75
17051,-2.75
17052,1.25
17053,1.25
17054,-4.850000000000001
17055,3.75
17056,-0.25
17057,4.600000000000001
17058,4.299999999999997
17059,4.600000000000001
17060,1.6499999999999986
17061,1.4499999999999957
17062,6.700000000000003
17063,7.75
17064,13.0
17065,13.849999999999994
17066,10.899999999999999
17067,9.850000000000001
17068,4.600000000000001
17069,2.5
17070,2.1000000000000014
17071,11.75
17072,16.095238100000003
17073,33.0952381
17074,30.8952381
17075,28.595238100000003
17076,21.1452381
17077,16.095238100000003
17078,-36.5047619
17079,18.25
17080,7.75
17081,0.0
17082,4.600000000000001
17083,0.5
17084,3.1500000000000057
17085,0.5
17086,-5.5
17087,-10.099999999999994
17088,-8.0
17089,-7.25
17090,-7.899999999999999
17091,-10.099999999999994
17092,-8.5
17093,-9.149999999999999
17094,-10.850000000000001
17095,-12.299999999999997
17096,-8.099999999999994
17097,-8.399999999999999
17098,-4.0
17099,-2.1999999999999957
17100,1.0500000000000043
17101,-4.850000000000001
17102,-11.150000000000006
17103,-4.850000000000001
17104,-3.799999999999997
17105,4.600000000000001
17106,7.549999999999997
17107,7.75
17108,6.700000000000003
17109,5.450000000000003
17110,6.700000000000003
17111,7.549999999999997
17112,7.549999999999997
17113,11.950000000000003
17114,13.0
17115,7.100000000000001
17116,0.5
17117,0.5
17118,48.3
17119,58.6
17120,79.5452381
17121,121.6494845
17122,226.5979381
17123,200.0
17124,110.0
17125,97.9952381
17126,18.745238099999998
17127,73.8
17128,66.55
17129,61.1
17130,56.900000000000006
17131,53.550000000000004
17132,54.400000000000006
17133,52.5
17134,65.1
17135,63.0
17136,57.55
17137,63.0
17138,63.0
17139,57.75
17140,52.5
17141,47.25
17142,56.7
17143,46.2
17144,45.949999999999996
17145,45.15
17146,45.15
17147,47.25
17148,52.5
17149,52.699999999999996
17150,54.6
17151,58.8
17152,63.0
17153,65.1
17154,67.2
17155,67.2
17156,63.0
17157,63.0
17158,63.0
17159,65.1
17160,13.0
17161,13.0
17162,10.899999999999999
17163,2.5999999999999943
17164,0.7000000000000028
17165,-1.6000000000000014
17166,-1.7000000000000028
17167,-0.9499999999999957
17168,9.795238099999999
17169,21.345238100000003
17170,21.345238100000003
17171,20.29523809999999
17172,13.995238099999995
17173,8.195238099999997
17174,-49.9547619
17175,6.649999999999999
17176,9.850000000000001
17177,6.5
17178,7.75
17179,7.199999999999996
17180,5.450000000000003
17181,-1.6000000000000014
17182,10.899999999999999
17183,6.700000000000003
17184,0.7000000000000028
17185,1.25
17186,-6.950000000000003
17187,-15.75
17188,-29.0
17189,-37.4
17190,-36.9
17191,-43.4
17192,-43.7
17193,-47.9
17194,-50.0
17195,-40.75
17196,-22.7
17197,-13.25
17198,-7.5
17199,0.3999999999999986
17200,-1.9000000000000057
17201,3.5500000000000043
17202,3.75
17203,6.700000000000003
17204,5.650000000000006
17205,7.450000000000003
17206,3.9499999999999957
17207,4.600000000000001
17208,7.850000000000001
17209,6.700000000000003
17210,7.199999999999996
17211,6.700000000000003
17212,2.8999999999999986
17213,2.5
17214,2.5
17215,-0.6500000000000057
17216,10.745238099999995
17217,30.79523809999999
17218,37.0952381
17219,37.0952381
17220,26.59523809999999
17221,15.995238099999995
17222,-48.8047619
17223,8.600000000000001
17224,5.099999999999994
17225,4.600000000000001
17226,3.5500000000000043
17227,2.450000000000003
17228,2.4000000000000057
17229,1.6499999999999986
17230,13.0
17231,17.200000000000003
17232,16.44999999999999
17233,19.299999999999997
17234,15.099999999999994
17235,10.899999999999999
17236,10.899999999999999
17237,4.600000000000001
17238,8.899999999999999
17239,4.600000000000001
17240,6.5
17241,2.75
17242,0.0
17243,2.5
17244,1.6499999999999986
17245,8.899999999999999
17246,2.5
17247,2.5
17248,4.600000000000001
17249,12.599999999999994
17250,15.199999999999989
17251,18.349999999999994
17252,13.0
17253,12.149999999999999
17254,11.950000000000003
17255,21.200000000000003
17256,19.299999999999997
17257,23.89999999999999
17258,22.25
17259,15.5
17260,13.949999999999996
17261,4.600000000000001
17262,6.700000000000003
17263,7.649999999999999
17264,7.595238100000003
17265,11.045238099999999
17266,8.195238099999997
17267,6.6452381
17268,5.595238100000003
17269,3.4952381000000017
17270,-45.7547619
17271,7.350000000000001
17272,10.049999999999997
17273,5.650000000000006
17274,8.799999999999997
17275,1.4499999999999957
17276,6.700000000000003
17277,1.4499999999999957
17278,8.799999999999997
17279,2.8999999999999986
17280,-15.550000000000004
17281,-16.4
17282,-13.799999999999997
17283,-25.65
17284,-20.2
17285,-29.0
17286,-24.8
17287,-30.7
17288,-26.9
17289,-29.849999999999998
17290,-29.0
17291,-29.0
17292,-32.55
17293,-24.700000000000003
17294,-31.4
17295,-19.950000000000003
17296,-28.5
17297,-5.599999999999994
17298,-21.25
17299,-1.7000000000000028
17300,4.600000000000001
17301,7.350000000000001
17302,6.050000000000004
17303,11.100000000000001
17304,11.75
17305,12.5
17306,16.44999999999999
17307,10.899999999999999
17308,3.75
17309,2.1000000000000014
17310,-7.25
17311,1.75
17312,11.1452381
17313,26.195238099999997
17314,23.445238099999997
17315,19.245238099999995
17316,15.045238100000006
17317,6.6452381
17318,-44.7047619
17319,4.699999999999996
17320,1.25
17321,-16.4
17322,-0.75
17323,-26.05
17324,-5.5
17325,-26.8
17326,-55.25
17327,-55.25
17328,-66.8
17329,-39.9
17330,-55.25
17331,-69.2
17332,-66.8
17333,-71.0
17334,-71.0
17335,-71.0
17336,-71.0
17337,-71.0
17338,-71.0
17339,-71.0
17340,-71.0
17341,-68.9
17342,-55.9
17343,-47.9
17344,-43.7
17345,-28.15
17346,-1.7000000000000028
17347,-3.700000000000003
17348,-2.75
17349,2.5
17350,-12.200000000000003
17351,-10.099999999999994
17352,1.4499999999999957
17353,2.5
17354,6.700000000000003
17355,5.650000000000006
17356,10.899999999999999
