,Heat_Demand,Elec_Demand
4398,0.7162000000000001,0.261
4399,0.9636,0.2615
4400,1.211,0.262
4401,1.3105,0.267
4402,1.41,0.272
4403,1.469,0.2785
4404,1.528,0.285
4405,1.548,0.291
4406,1.568,0.297
4407,1.3355,0.3045
4408,1.103,0.312
4409,1.0025,0.3195
4410,0.902,0.327
4411,0.8411000000000001,0.3305
4412,0.7802,0.334
4413,0.7022,0.3305
4414,0.6242000000000001,0.327
4415,0.561,0.315
4416,0.4978,0.303
4417,0.45135000000000003,0.2885
4418,0.4049,0.274
4419,0.37495,0.2585
4420,0.345,0.243
4421,0.3877,0.2265
4422,0.4304,0.21
4423,0.4895,0.1945
4424,0.5486,0.179
4425,0.6082000000000001,0.167
4426,0.6678,0.155
4427,0.7213999999999999,0.1515
4428,0.775,0.148
4429,1.051,0.1525
4430,1.327,0.157
4431,1.453,0.166
4432,1.579,0.175
4433,1.5445,0.185
4434,1.51,0.195
4435,1.456,0.205
4436,1.402,0.215
4437,1.1231,0.224
4438,0.8442000000000001,0.233
4439,0.71005,0.242
4440,0.5759,0.251
4441,0.60105,0.2565
4442,0.6262000000000001,0.262
4443,0.6731,0.2625
4444,0.72,0.263
4445,0.7555,0.262
4446,0.791,0.261
4447,1.053,0.2615
4448,1.315,0.262
4449,1.441,0.267
4450,1.567,0.272
4451,1.638,0.2785
4452,1.709,0.285
4453,1.7315,0.291
4454,1.754,0.297
4455,1.5195,0.3045
4456,1.285,0.312
4457,1.168,0.3195
4458,1.051,0.327
4459,0.9726,0.3305
4460,0.8942,0.334
4461,0.7968,0.3305
4462,0.6994,0.327
4463,0.62095,0.315
4464,0.5425,0.303
4465,0.47725,0.2885
4466,0.412,0.274
4467,0.3635,0.2585
4468,0.315,0.243
4469,0.34305,0.2265
4470,0.37110000000000004,0.21
4471,0.41025,0.1945
4472,0.44939999999999997,0.179
4473,0.49305,0.167
4474,0.5367000000000001,0.155
4475,0.58035,0.1515
4476,0.624,0.148
4477,0.895,0.1525
4478,1.166,0.157
4479,1.296,0.166
4480,1.426,0.175
4481,1.3805,0.185
4482,1.335,0.195
4483,1.296,0.205
4484,1.257,0.215
4485,0.99215,0.224
4486,0.7273,0.233
4487,0.6068,0.242
4488,0.4863,0.251
4489,0.54055,0.2565
4490,0.5948,0.262
4491,0.6316499999999999,0.2625
4492,0.6685,0.263
4493,0.69235,0.262
4494,0.7162000000000001,0.261
4495,0.9636,0.2615
4496,1.211,0.262
4497,1.3105,0.267
4498,1.41,0.272
4499,1.469,0.2785
4500,1.528,0.285
4501,1.548,0.291
4502,1.568,0.297
4503,1.3355,0.3045
4504,1.103,0.312
4505,1.0025,0.3195
4506,0.902,0.327
4507,0.8411000000000001,0.3305
4508,0.7802,0.334
4509,0.7022,0.3305
4510,0.6242000000000001,0.327
4511,0.561,0.315
4512,0.4978,0.303
4513,0.44065,0.2885
4514,0.3835,0.274
4515,0.32855,0.2585
4516,0.2736,0.243
4517,0.28170000000000006,0.2265
4518,0.2898,0.21
4519,0.30410000000000004,0.1945
4520,0.31839999999999996,0.179
4521,0.3395,0.167
4522,0.36060000000000003,0.155
4523,0.39175,0.1515
4524,0.4229,0.148
4525,0.67865,0.1525
4526,0.9344,0.157
4527,1.0627,0.166
4528,1.191,0.175
4529,1.17,0.185
4530,1.149,0.195
4531,1.125,0.205
4532,1.101,0.215
4533,0.85545,0.224
4534,0.6099,0.233
4535,0.49479999999999996,0.242
4536,0.3797,0.251
4537,0.41405,0.2565
4538,0.44839999999999997,0.262
4539,0.4765,0.2625
4540,0.5046,0.263
4541,0.5214500000000001,0.262
4542,0.5383,0.261
4543,0.77815,0.2615
4544,1.018,0.262
4545,1.1205,0.267
4546,1.223,0.272
4547,1.2845,0.2785
4548,1.346,0.285
4549,1.37,0.291
4550,1.394,0.297
4551,1.1718,0.3045
4552,0.9496,0.312
4553,0.8522000000000001,0.3195
4554,0.7547999999999999,0.327
4555,0.6959500000000001,0.3305
4556,0.6371,0.334
4557,0.57775,0.3305
4558,0.5184,0.327
4559,0.4729,0.3155
4560,0.4274,0.304
4561,0.389,0.29
4562,0.3506,0.276
4563,0.32355,0.2605
4564,0.2965,0.245
4565,0.31685,0.2285
4566,0.3372,0.212
4567,0.3669,0.197
4568,0.3966,0.182
4569,0.43539999999999995,0.1695
4570,0.4742,0.157
4571,0.5136000000000001,0.152
4572,0.553,0.147
4573,0.821,0.149
4574,1.089,0.151
4575,1.2195,0.159
4576,1.35,0.167
4577,1.355,0.178
4578,1.36,0.189
4579,1.315,0.2
4580,1.27,0.211
4581,1.0020499999999999,0.223
4582,0.7341,0.235
4583,0.60805,0.244
4584,0.482,0.253
4585,0.48269999999999996,0.2595
4586,0.4834,0.266
4587,0.525,0.2685
4588,0.5666,0.271
4589,0.5938,0.269
4590,0.621,0.267
4591,0.8715,0.2655
4592,1.122,0.264
4593,1.226,0.2655
4594,1.33,0.267
4595,1.3915,0.2695
4596,1.453,0.272
4597,1.476,0.277
4598,1.499,0.282
4599,1.27,0.287
4600,1.041,0.292
4601,0.942,0.297
4602,0.843,0.302
4603,0.78325,0.305
4604,0.7235,0.308
4605,0.65265,0.3055
4606,0.5818,0.303
4607,0.5260499999999999,0.294
4608,0.4703,0.285
4609,0.42010000000000003,0.272
4610,0.36989999999999995,0.259
4611,0.32175,0.2455
4612,0.2736,0.232
4613,0.28170000000000006,0.2185
4614,0.2898,0.205
4615,0.30410000000000004,0.1925
4616,0.31839999999999996,0.18
4617,0.3395,0.1695
4618,0.36060000000000003,0.159
4619,0.39175,0.154
4620,0.4229,0.149
4621,0.67865,0.1505
4622,0.9344,0.152
4623,1.0627,0.1595
4624,1.191,0.167
4625,1.17,0.178
4626,1.149,0.189
4627,1.125,0.2015
4628,1.101,0.214
4629,0.85545,0.226
4630,0.6099,0.238
4631,0.49479999999999996,0.2495
4632,0.3797,0.261
4633,0.41405,0.2705
4634,0.44839999999999997,0.28
4635,0.4765,0.285
4636,0.5046,0.29
4637,0.5214500000000001,0.2915
4638,0.5383,0.293
4639,0.77815,0.294
4640,1.018,0.295
4641,1.1205,0.2985
4642,1.223,0.302
4643,1.2845,0.306
4644,1.346,0.31
4645,1.37,0.3135
4646,1.394,0.317
4647,1.1718,0.322
4648,0.9496,0.327
4649,0.8522000000000001,0.3315
4650,0.7547999999999999,0.336
4651,0.6959500000000001,0.3375
4652,0.6371,0.339
4653,0.57775,0.331
4654,0.5184,0.323
4655,0.4729,0.3105
4656,0.4274,0.298
4657,0.38785000000000003,0.2825
4658,0.3483,0.267
4659,0.31095000000000006,0.2515
4660,0.2736,0.236
4661,0.28170000000000006,0.2195
4662,0.2898,0.203
4663,0.30410000000000004,0.188
4664,0.31839999999999996,0.173
4665,0.3395,0.162
4666,0.36060000000000003,0.151
4667,0.39175,0.1495
4668,0.4229,0.148
4669,0.67865,0.1525
4670,0.9344,0.157
4671,1.0627,0.166
4672,1.191,0.175
4673,1.17,0.185
4674,1.149,0.195
4675,1.125,0.205
4676,1.101,0.215
4677,0.85545,0.224
4678,0.6099,0.233
4679,0.49479999999999996,0.242
4680,0.3797,0.251
4681,0.41405,0.2565
4682,0.44839999999999997,0.262
4683,0.4765,0.2625
4684,0.5046,0.263
4685,0.5214500000000001,0.262
4686,0.5383,0.261
4687,0.77815,0.2615
4688,1.018,0.262
4689,1.1205,0.267
4690,1.223,0.272
4691,1.2845,0.2785
4692,1.346,0.285
4693,1.37,0.291
4694,1.394,0.297
4695,1.1718,0.3045
4696,0.9496,0.312
4697,0.8522000000000001,0.3195
4698,0.7547999999999999,0.327
4699,0.6959500000000001,0.3305
4700,0.6371,0.334
4701,0.57775,0.3305
4702,0.5184,0.327
4703,0.4729,0.315
4704,0.4274,0.303
4705,0.389,0.2885
4706,0.3506,0.274
4707,0.32355,0.2585
4708,0.2965,0.243
4709,0.31685,0.2265
4710,0.3372,0.21
4711,0.3669,0.1945
4712,0.3966,0.179
4713,0.43539999999999995,0.167
4714,0.4742,0.155
4715,0.5136000000000001,0.1515
4716,0.553,0.148
4717,0.821,0.1525
4718,1.089,0.157
4719,1.2195,0.166
4720,1.35,0.175
4721,1.355,0.185
4722,1.36,0.195
4723,1.315,0.205
4724,1.27,0.215
4725,1.0020499999999999,0.224
4726,0.7341,0.233
4727,0.60805,0.242
4728,0.482,0.251
4729,0.48269999999999996,0.2565
4730,0.4834,0.262
4731,0.525,0.2625
4732,0.5666,0.263
4733,0.5938,0.262
4734,0.621,0.261
4735,0.8715,0.2615
4736,1.122,0.262
4737,1.226,0.267
4738,1.33,0.272
4739,1.3915,0.2785
4740,1.453,0.285
4741,1.476,0.291
4742,1.499,0.297
4743,1.27,0.3045
4744,1.041,0.312
4745,0.942,0.3195
4746,0.843,0.327
4747,0.78325,0.3305
4748,0.7235,0.334
4749,0.65265,0.3305
4750,0.5818,0.327
4751,0.5260499999999999,0.315
4752,0.4703,0.303
4753,0.42525,0.2885
4754,0.3802,0.274
4755,0.3476,0.2585
4756,0.315,0.243
4757,0.34305,0.2265
4758,0.37110000000000004,0.21
4759,0.41025,0.1945
4760,0.44939999999999997,0.179
4761,0.49305,0.167
4762,0.5367000000000001,0.155
4763,0.58035,0.1515
4764,0.624,0.148
4765,0.895,0.1525
4766,1.166,0.157
4767,1.296,0.166
4768,1.426,0.175
4769,1.3805,0.185
4770,1.335,0.195
4771,1.296,0.205
4772,1.257,0.215
4773,0.99215,0.224
4774,0.7273,0.233
4775,0.6068,0.242
4776,0.4863,0.251
4777,0.54055,0.2565
4778,0.5948,0.262
4779,0.6316499999999999,0.2625
4780,0.6685,0.263
4781,0.69235,0.262
4782,0.7162000000000001,0.261
4783,0.9636,0.2615
4784,1.211,0.262
4785,1.3105,0.267
4786,1.41,0.272
4787,1.469,0.2785
4788,1.528,0.285
4789,1.548,0.291
4790,1.568,0.297
4791,1.3355,0.3045
4792,1.103,0.312
4793,1.0025,0.3195
4794,0.902,0.327
4795,0.8411000000000001,0.3305
4796,0.7802,0.334
4797,0.7022,0.3305
4798,0.6242000000000001,0.327
4799,0.561,0.315
4800,0.4978,0.303
4801,0.4418,0.2885
4802,0.38580000000000003,0.274
4803,0.34114999999999995,0.2585
4804,0.2965,0.243
4805,0.31685,0.2265
4806,0.3372,0.21
4807,0.3669,0.1945
4808,0.3966,0.179
4809,0.43539999999999995,0.167
4810,0.4742,0.155
4811,0.5136000000000001,0.1515
4812,0.553,0.148
4813,0.821,0.1525
4814,1.089,0.157
4815,1.2195,0.166
4816,1.35,0.175
4817,1.355,0.185
4818,1.36,0.195
4819,1.315,0.205
4820,1.27,0.215
4821,1.0020499999999999,0.224
4822,0.7341,0.233
4823,0.60805,0.242
4824,0.482,0.251
4825,0.48269999999999996,0.2565
4826,0.4834,0.262
4827,0.525,0.2625
4828,0.5666,0.263
4829,0.5938,0.262
4830,0.621,0.261
4831,0.8715,0.2615
4832,1.122,0.262
4833,1.226,0.267
4834,1.33,0.272
4835,1.3915,0.2785
4836,1.453,0.285
4837,1.476,0.291
4838,1.499,0.297
4839,1.27,0.3045
4840,1.041,0.312
4841,0.942,0.3195
4842,0.843,0.327
4843,0.78325,0.3305
4844,0.7235,0.334
4845,0.65265,0.3305
4846,0.5818,0.327
4847,0.5260499999999999,0.315
4848,0.4703,0.303
4849,0.42525,0.2885
4850,0.3802,0.274
4851,0.3476,0.2585
4852,0.315,0.243
4853,0.34305,0.2265
4854,0.37110000000000004,0.21
4855,0.41025,0.1945
4856,0.44939999999999997,0.179
4857,0.49305,0.167
4858,0.5367000000000001,0.155
4859,0.58035,0.1515
4860,0.624,0.148
4861,0.895,0.1525
4862,1.166,0.157
4863,1.296,0.166
4864,1.426,0.175
4865,1.3805,0.185
4866,1.335,0.195
4867,1.296,0.205
4868,1.257,0.215
4869,0.99215,0.224
4870,0.7273,0.233
4871,0.6068,0.242
4872,0.4863,0.251
4873,0.54055,0.2565
4874,0.5948,0.262
4875,0.6316499999999999,0.2625
4876,0.6685,0.263
4877,0.69235,0.262
4878,0.7162000000000001,0.261
4879,0.9636,0.2615
4880,1.211,0.262
4881,1.3105,0.267
4882,1.41,0.272
4883,1.469,0.2785
4884,1.528,0.285
4885,1.548,0.291
4886,1.568,0.297
4887,1.3355,0.3045
4888,1.103,0.312
4889,1.0025,0.3195
4890,0.902,0.327
4891,0.8411000000000001,0.3305
4892,0.7802,0.334
4893,0.7022,0.3305
4894,0.6242000000000001,0.327
4895,0.561,0.3155
4896,0.4978,0.304
4897,0.44675,0.29
4898,0.3957,0.276
4899,0.3584,0.2605
4900,0.3211,0.245
4901,0.35205000000000003,0.2285
4902,0.383,0.212
4903,0.4264,0.197
4904,0.4698,0.182
4905,0.5176000000000001,0.1695
4906,0.5654,0.157
4907,0.6120999999999999,0.152
4908,0.6587999999999999,0.147
4909,0.9329,0.149
4910,1.207,0.151
4911,1.3385,0.159
4912,1.47,0.167
4913,1.4215,0.178
4914,1.373,0.189
4915,1.333,0.2
4916,1.293,0.211
4917,1.0266,0.223
4918,0.7602000000000001,0.235
4919,0.6406000000000001,0.244
4920,0.521,0.253
4921,0.58025,0.2595
4922,0.6395,0.266
4923,0.6794,0.2685
4924,0.7192999999999999,0.271
4925,0.7445499999999999,0.269
4926,0.7697999999999999,0.267
4927,1.0174,0.2655
4928,1.265,0.264
4929,1.3635,0.2655
4930,1.462,0.267
4931,1.5195,0.2695
4932,1.577,0.272
4933,1.5975,0.277
4934,1.618,0.282
4935,1.3845,0.287
4936,1.151,0.292
4937,1.0507,0.297
4938,0.9504,0.302
4939,0.8898499999999999,0.305
4940,0.8292999999999999,0.308
4941,0.74475,0.3055
4942,0.6602,0.303
4943,0.5911500000000001,0.294
4944,0.5221,0.285
4945,0.46525,0.272
4946,0.4084,0.259
4947,0.36475,0.2455
4948,0.3211,0.232
4949,0.35205000000000003,0.2185
4950,0.383,0.205
4951,0.4264,0.1925
4952,0.4698,0.18
4953,0.5176000000000001,0.1695
4954,0.5654,0.159
4955,0.6120999999999999,0.154
4956,0.6587999999999999,0.149
4957,0.9329,0.1505
4958,1.207,0.152
4959,1.3385,0.1595
4960,1.47,0.167
4961,1.4215,0.178
4962,1.373,0.189
4963,1.333,0.2015
4964,1.293,0.214
4965,1.0266,0.226
4966,0.7602000000000001,0.238
4967,0.6406000000000001,0.2495
4968,0.521,0.261
4969,0.58025,0.2705
4970,0.6395,0.28
4971,0.6794,0.285
4972,0.7192999999999999,0.29
4973,0.7445499999999999,0.2915
4974,0.7697999999999999,0.293
4975,1.0174,0.294
4976,1.265,0.295
4977,1.3635,0.2985
4978,1.462,0.302
4979,1.5195,0.306
4980,1.577,0.31
4981,1.5975,0.3135
4982,1.618,0.317
4983,1.3845,0.322
4984,1.151,0.327
4985,1.0507,0.3315
4986,0.9504,0.336
4987,0.8898499999999999,0.3375
4988,0.8292999999999999,0.339
4989,0.74475,0.331
4990,0.6602,0.323
4991,0.5911500000000001,0.3105
4992,0.5221,0.298
4993,0.4603,0.2825
4994,0.3985,0.267
4995,0.3475,0.2515
4996,0.2965,0.236
4997,0.31685,0.2195
4998,0.3372,0.203
4999,0.3669,0.188
5000,0.3966,0.173
5001,0.43539999999999995,0.162
5002,0.4742,0.151
5003,0.5136000000000001,0.1495
5004,0.553,0.148
5005,0.821,0.1525
5006,1.089,0.157
5007,1.2195,0.166
5008,1.35,0.175
5009,1.355,0.185
5010,1.36,0.195
5011,1.315,0.205
5012,1.27,0.215
5013,1.0020499999999999,0.224
5014,0.7341,0.233
5015,0.60805,0.242
5016,0.482,0.251
5017,0.48269999999999996,0.2565
5018,0.4834,0.262
5019,0.525,0.2625
5020,0.5666,0.263
5021,0.5938,0.262
5022,0.621,0.261
5023,0.8715,0.2615
5024,1.122,0.262
5025,1.226,0.267
5026,1.33,0.272
5027,1.3915,0.2785
5028,1.453,0.285
5029,1.476,0.291
5030,1.499,0.297
5031,1.27,0.3045
5032,1.041,0.312
5033,0.942,0.3195
5034,0.843,0.327
5035,0.78325,0.3305
5036,0.7235,0.334
5037,0.65265,0.3305
5038,0.5818,0.327
5039,0.5260499999999999,0.315
5040,0.4703,0.303
5041,0.42010000000000003,0.2885
5042,0.36989999999999995,0.274
5043,0.32175,0.2585
5044,0.2736,0.243
5045,0.28170000000000006,0.2265
5046,0.2898,0.21
5047,0.30410000000000004,0.1945
5048,0.31839999999999996,0.179
5049,0.3395,0.167
5050,0.36060000000000003,0.155
5051,0.39175,0.1515
5052,0.4229,0.148
5053,0.67865,0.1525
5054,0.9344,0.157
5055,1.0627,0.166
5056,1.191,0.175
5057,1.17,0.185
5058,1.149,0.195
5059,1.125,0.205
5060,1.101,0.215
5061,0.85545,0.224
5062,0.6099,0.233
5063,0.49479999999999996,0.242
5064,0.3797,0.251
5065,0.41405,0.2565
5066,0.44839999999999997,0.262
5067,0.4765,0.2625
5068,0.5046,0.263
5069,0.5214500000000001,0.262
5070,0.5383,0.261
5071,0.77815,0.2615
5072,1.018,0.262
5073,1.1205,0.267
5074,1.223,0.272
5075,1.2845,0.2785
5076,1.346,0.285
5077,1.37,0.291
5078,1.394,0.297
5079,1.1718,0.3045
5080,0.9496,0.312
5081,0.8522000000000001,0.3195
5082,0.7547999999999999,0.327
5083,0.6959500000000001,0.3305
5084,0.6371,0.334
5085,0.57775,0.3305
5086,0.5184,0.327
5087,0.4729,0.315
5088,0.4274,0.303
5089,0.38785000000000003,0.2885
5090,0.3483,0.274
5091,0.31015,0.2585
5092,0.272,0.243
5093,0.27595,0.2265
5094,0.2799,0.21
5095,0.28945,0.1945
5096,0.299,0.179
5097,0.3143,0.167
5098,0.3296,0.155
5099,0.35370000000000007,0.1515
5100,0.3778,0.148
5101,0.6266,0.1525
5102,0.8754,0.157
5103,1.0002,0.166
5104,1.125,0.175
5105,1.11,0.185
5106,1.095,0.195
5107,1.074,0.205
5108,1.053,0.215
5109,0.8132,0.224
5110,0.5734,0.233
5111,0.46044999999999997,0.242
5112,0.3475,0.251
5113,0.37495,0.2565
5114,0.4024,0.262
5115,0.42604999999999993,0.2625
5116,0.4497,0.263
5117,0.46545,0.262
5118,0.48119999999999996,0.261
5119,0.7166,0.2615
5120,0.952,0.262
5121,1.0535,0.267
5122,1.155,0.272
5123,1.218,0.2785
5124,1.281,0.285
5125,1.3055,0.291
5126,1.33,0.297
5127,1.1114000000000002,0.3045
5128,0.8927999999999999,0.312
5129,0.79725,0.3195
5130,0.7017,0.327
5131,0.64365,0.3305
5132,0.5856,0.334
5133,0.5327000000000001,0.3305
5134,0.4798,0.327
5135,0.44120000000000004,0.315
5136,0.4026,0.303
5137,0.36920000000000003,0.2885
5138,0.3358,0.274
5139,0.3039,0.2585
5140,0.272,0.243
5141,0.272,0.2265
5142,0.272,0.21
5143,0.2746,0.1945
5144,0.2772,0.179
5145,0.28529999999999994,0.167
5146,0.2934,0.155
5147,0.30760000000000004,0.1515
5148,0.32180000000000003,0.148
5149,0.5588,0.1525
5150,0.7958,0.157
5151,0.9158999999999999,0.166
5152,1.036,0.175
5153,1.028,0.185
5154,1.02,0.195
5155,1.0063,0.205
5156,0.9926,0.215
5157,0.763,0.224
5158,0.5334,0.233
5159,0.42495,0.242
5160,0.3165,0.251
5161,0.33675,0.2565
5162,0.357,0.262
5163,0.37685,0.2625
5164,0.3967,0.263
5165,0.40914999999999996,0.262
5166,0.42160000000000003,0.261
5167,0.6496500000000001,0.2615
5168,0.8777,0.262
5169,0.97735,0.267
5170,1.077,0.272
5171,1.1395,0.2785
5172,1.202,0.285
5173,1.2275,0.291
5174,1.253,0.297
5175,1.0428499999999998,0.3045
5176,0.8327,0.312
5177,0.7399000000000001,0.3195
5178,0.6471,0.327
5179,0.5896500000000001,0.3305
5180,0.5322,0.334
5181,0.4865,0.3305
5182,0.4408,0.327
5183,0.40870000000000006,0.315
5184,0.37660000000000005,0.303
5185,0.3494,0.2885
5186,0.3222,0.274
5187,0.29710000000000003,0.2585
5188,0.272,0.243
5189,0.272,0.2265
5190,0.272,0.21
5191,0.272,0.1945
5192,0.272,0.179
5193,0.272,0.167
5194,0.272,0.155
5195,0.272,0.1515
5196,0.272,0.148
5197,0.34725,0.1525
5198,0.4225,0.157
5199,0.44455,0.166
5200,0.4666,0.175
5201,0.4666,0.185
5202,0.4666,0.195
5203,0.4666,0.205
5204,0.4666,0.215
5205,0.39139999999999997,0.224
5206,0.3162,0.233
5207,0.29410000000000003,0.242
5208,0.272,0.251
5209,0.272,0.2565
5210,0.272,0.262
5211,0.272,0.2625
5212,0.272,0.263
5213,0.272,0.262
5214,0.272,0.261
5215,0.272,0.2615
5216,0.272,0.262
5217,0.272,0.267
5218,0.272,0.272
5219,0.27235000000000004,0.2785
5220,0.2727,0.285
5221,0.27285000000000004,0.291
5222,0.273,0.297
5223,0.273,0.3045
5224,0.273,0.312
5225,0.273,0.3195
5226,0.273,0.327
5227,0.2726,0.3305
5228,0.2722,0.334
5229,0.2721,0.3305
5230,0.272,0.327
5231,0.272,0.3155
5232,0.272,0.304
5233,0.272,0.29
5234,0.272,0.276
5235,0.272,0.2605
5236,0.272,0.245
5237,0.272,0.2285
5238,0.272,0.212
5239,0.272,0.197
5240,0.272,0.182
5241,0.272,0.1695
5242,0.272,0.157
5243,0.272,0.152
5244,0.272,0.147
5245,0.2853,0.149
5246,0.29860000000000003,0.151
5247,0.2994,0.159
5248,0.30019999999999997,0.167
5249,0.30019999999999997,0.178
5250,0.30019999999999997,0.189
5251,0.30019999999999997,0.2
5252,0.30019999999999997,0.211
5253,0.2869,0.223
5254,0.2736,0.235
5255,0.2728,0.244
5256,0.272,0.253
5257,0.272,0.2595
5258,0.272,0.266
5259,0.272,0.2685
5260,0.272,0.271
5261,0.272,0.269
5262,0.272,0.267
5263,0.272,0.2655
5264,0.272,0.264
5265,0.272,0.2655
5266,0.272,0.267
5267,0.272,0.2695
5268,0.272,0.272
5269,0.272,0.277
5270,0.272,0.282
5271,0.272,0.287
5272,0.272,0.292
5273,0.272,0.297
5274,0.272,0.302
5275,0.272,0.305
5276,0.272,0.308
5277,0.272,0.3055
5278,0.272,0.303
5279,0.272,0.294
5280,0.272,0.285
5281,0.272,0.272
5282,0.272,0.259
5283,0.272,0.2455
5284,0.272,0.232
5285,0.272,0.2185
5286,0.272,0.205
5287,0.272,0.1925
5288,0.272,0.18
5289,0.272,0.1695
5290,0.272,0.159
5291,0.272,0.154
5292,0.272,0.149
5293,0.2853,0.1505
5294,0.29860000000000003,0.152
5295,0.2994,0.1595
5296,0.30019999999999997,0.167
5297,0.30019999999999997,0.178
5298,0.30019999999999997,0.189
5299,0.30019999999999997,0.2015
5300,0.30019999999999997,0.214
5301,0.2869,0.226
5302,0.2736,0.238
5303,0.2728,0.2495
5304,0.272,0.261
5305,0.272,0.2705
5306,0.272,0.28
5307,0.272,0.285
5308,0.272,0.29
5309,0.272,0.2915
5310,0.272,0.293
5311,0.272,0.294
5312,0.272,0.295
5313,0.272,0.2985
5314,0.272,0.302
5315,0.272,0.306
5316,0.272,0.31
5317,0.272,0.3135
5318,0.272,0.317
5319,0.272,0.322
5320,0.272,0.327
5321,0.272,0.3315
5322,0.272,0.336
5323,0.272,0.3375
5324,0.272,0.339
5325,0.272,0.331
5326,0.272,0.323
5327,0.272,0.3105
5328,0.272,0.298
5329,0.272,0.2825
5330,0.272,0.267
5331,0.272,0.2515
5332,0.272,0.236
5333,0.272,0.2195
5334,0.272,0.203
5335,0.272,0.188
5336,0.272,0.173
5337,0.272,0.162
5338,0.272,0.151
5339,0.272,0.1495
5340,0.272,0.148
5341,0.34725,0.1525
5342,0.4225,0.157
5343,0.44455,0.166
5344,0.4666,0.175
5345,0.4666,0.185
5346,0.4666,0.195
5347,0.4666,0.205
5348,0.4666,0.215
5349,0.39139999999999997,0.224
5350,0.3162,0.233
5351,0.29410000000000003,0.242
5352,0.272,0.251
5353,0.272,0.2565
5354,0.272,0.262
5355,0.272,0.2625
5356,0.272,0.263
5357,0.272,0.262
5358,0.272,0.261
5359,0.272,0.2615
5360,0.272,0.262
5361,0.272,0.267
5362,0.272,0.272
5363,0.27235000000000004,0.2785
5364,0.2727,0.285
5365,0.27285000000000004,0.291
5366,0.273,0.297
5367,0.273,0.3045
5368,0.273,0.312
5369,0.273,0.3195
5370,0.273,0.327
5371,0.2726,0.3305
5372,0.2722,0.334
5373,0.2721,0.3305
5374,0.272,0.327
5375,0.272,0.315
5376,0.272,0.303
5377,0.272,0.2885
5378,0.272,0.274
5379,0.272,0.2585
5380,0.272,0.243
5381,0.272,0.2265
5382,0.272,0.21
5383,0.272,0.1945
5384,0.272,0.179
5385,0.272,0.167
5386,0.272,0.155
5387,0.272,0.1515
5388,0.272,0.148
5389,0.389,0.1525
5390,0.506,0.157
5391,0.5498999999999999,0.166
5392,0.5938,0.175
5393,0.5938,0.185
5394,0.5938,0.195
5395,0.5938,0.205
5396,0.5938,0.215
5397,0.47679999999999995,0.224
5398,0.3598,0.233
5399,0.31589999999999996,0.242
5400,0.272,0.251
5401,0.272,0.2565
5402,0.272,0.262
5403,0.272,0.2625
5404,0.272,0.263
5405,0.272,0.262
5406,0.272,0.261
5407,0.2739,0.2615
5408,0.2758,0.262
5409,0.27725,0.267
5410,0.2787,0.272
5411,0.28104999999999997,0.2785
5412,0.2834,0.285
5413,0.28354999999999997,0.291
5414,0.2837,0.297
5415,0.28225,0.3045
5416,0.2808,0.312
5417,0.2813,0.3195
5418,0.2818,0.327
5419,0.2824,0.3305
5420,0.283,0.334
5421,0.28314999999999996,0.3305
5422,0.2833,0.327
5423,0.2828,0.315
5424,0.2823,0.303
5425,0.2804,0.2885
5426,0.2785,0.274
5427,0.2755,0.2585
5428,0.2725,0.243
5429,0.27225,0.2265
5430,0.272,0.21
5431,0.272,0.1945
5432,0.272,0.179
5433,0.272,0.167
5434,0.272,0.155
5435,0.272,0.1515
5436,0.272,0.148
5437,0.389,0.1525
5438,0.506,0.157
5439,0.5498999999999999,0.166
5440,0.5938,0.175
5441,0.5938,0.185
5442,0.5938,0.195
5443,0.5938,0.205
5444,0.5938,0.215
5445,0.47679999999999995,0.224
5446,0.3598,0.233
5447,0.31589999999999996,0.242
5448,0.272,0.251
5449,0.272,0.2565
5450,0.272,0.262
5451,0.272,0.2625
5452,0.272,0.263
5453,0.272,0.262
5454,0.272,0.261
5455,0.2739,0.2615
5456,0.2758,0.262
5457,0.27725,0.267
5458,0.2787,0.272
5459,0.28104999999999997,0.2785
5460,0.2834,0.285
5461,0.28354999999999997,0.291
5462,0.2837,0.297
5463,0.28225,0.3045
5464,0.2808,0.312
5465,0.2813,0.3195
5466,0.2818,0.327
5467,0.2824,0.3305
5468,0.283,0.334
5469,0.28314999999999996,0.3305
5470,0.2833,0.327
5471,0.2828,0.315
5472,0.2823,0.303
5473,0.2804,0.2885
5474,0.2785,0.274
5475,0.2755,0.2585
5476,0.2725,0.243
5477,0.27225,0.2265
5478,0.272,0.21
5479,0.272,0.1945
5480,0.272,0.179
5481,0.272,0.167
5482,0.272,0.155
5483,0.272,0.1515
5484,0.272,0.148
5485,0.389,0.1525
5486,0.506,0.157
5487,0.5498999999999999,0.166
5488,0.5938,0.175
5489,0.5938,0.185
5490,0.5938,0.195
5491,0.5938,0.205
5492,0.5938,0.215
5493,0.47679999999999995,0.224
5494,0.3598,0.233
5495,0.31589999999999996,0.242
5496,0.272,0.251
5497,0.272,0.2565
5498,0.272,0.262
5499,0.272,0.2625
5500,0.272,0.263
5501,0.272,0.262
5502,0.272,0.261
5503,0.2739,0.2615
5504,0.2758,0.262
5505,0.27725,0.267
5506,0.2787,0.272
5507,0.28104999999999997,0.2785
5508,0.2834,0.285
5509,0.28354999999999997,0.291
5510,0.2837,0.297
5511,0.28225,0.3045
5512,0.2808,0.312
